Index;Action;State;Reward;Value
34;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.55375000e+00  1.53124000e+00  1.56332000e+00
  1.53230000e+00  4.55852661e+05  5.18688845e+01  7.40641399e+01
  4.81311155e+01  1.53012300e+00  1.55076600e+00  1.33114861e-02
 -1.39079253e+00 -1.25559492e-01  3.27635011e-01  1.54228667e+00
  1.55228000e+00  5.19466667e-03  1.05537000e+00  1.05499000e+00
  1.06187000e+00  1.05516000e+00  3.98034721e+05  6.23145401e+00
  1.91457935e+01  9.37685460e+01  1.05987300e+00  1.05747800e+00
 -2.26482253e-03 -7.38951291e-02 -5.13007669e-02 -1.16926235e-01
  1.05734000e+00  1.05837400e+00  1.20320000e-03  8.87520000e-01
  8.84280000e-01  9.04760000e-01  9.03650000e-01  4.16631281e+05
  9.73992502e+01  7.66752785e+01  2.60074977e+00  8.75404000e-01
  8.83590000e-01  9.26447787e-03  1.82364334e+00  8.25064188e-01
  3.45752923e-01  8.97563333e-01  8.81392667e-01  8.09120000e-03
  1.17063000e+02  1.16876000e+02  1.20320000e+02  1.19833000e+02
  7.52276231e+05  7.68864013e+01  3.00948420e+01  2.31135987e+01
  1.18635700e+02  1.18075600e+02 -4.74357107e-03  2.34124830e+00
  2.28111593e-01 -6.28067001e-02  1.19009667e+02  1.17999200e+02
  5.88560000e-01  1.11672000e+00  1.10550000e+00  1.12213000e+00
  1.10992000e+00  2.37507166e+05  1.00363306e+01  6.17734221e+01
  8.99636694e+01  1.12423800e+00  1.12511800e+00  7.82140184e-04
 -6.14369511e-01 -4.41607163e-01 -3.04961936e-02  1.11251667e+00
  1.12736933e+00  9.47280000e-03  1.98454300e+04]";0.0;19845.43003901543
35;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.53786000e+00  1.53581000e+00  1.54827000e+00
  1.53789000e+00  1.62857000e+03  5.73385519e+01  7.08645492e+01
  4.26614481e+01  1.53448300e+00  1.54503200e+00  6.82769030e-03
  3.64147247e-01 -3.69415711e-01  2.87601694e-01  1.54065667e+00
  1.54781533e+00  5.07493333e-03  1.05670000e+00  1.05515000e+00
  1.05906000e+00  1.05716000e+00  3.76859000e+03  1.87692308e+01
  1.53967134e+01  8.12307692e+01  1.05879100e+00  1.05715800e+00
 -1.54470760e-03  1.89365304e-01 -3.02468960e-02 -1.01829465e-01
  1.05712333e+00  1.05801067e+00  1.26746667e-03  9.03980000e-01
  8.99910000e-01  9.05480000e-01  9.00950000e-01  2.29807000e+03
  8.95622120e+01  7.79407070e+01  1.04377880e+01  8.78333000e-01
  8.89092000e-01  1.21011099e-02 -2.99235511e-01  6.20206483e-01
  3.30503226e-01  9.02113333e-01  8.87418667e-01  9.93573333e-03
  1.19071000e+02  1.18526000e+02  1.19887000e+02  1.19847000e+02
  2.62023999e+03  8.87273594e+01  3.44914506e+01  1.12726406e+01
  1.18655800e+02  1.18631800e+02 -2.02306633e-04  1.16822430e-02
  4.69561019e-01  1.67854632e-02  1.19420000e+02  1.18424733e+02
  6.32080000e-01  1.10705000e+00  1.10705000e+00  1.11996000e+00
  1.11900000e+00  1.05249170e+03  3.06539510e+01  5.66891385e+01
  6.93460490e+01  1.12442200e+00  1.12018200e+00 -3.78509921e-03
  8.14748867e-01 -4.36314084e-01  1.64567868e-02  1.11533667e+00
  1.12195733e+00  7.79146667e-03  1.98454300e+04]";0.0;19845.43003901543
36;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.53789000e+00  1.53246000e+00  1.56733000e+00
  1.56456000e+00  5.01941511e+05  8.15416485e+01  6.90843706e+01
  1.84583515e+01  1.54192100e+00  1.54799200e+00  3.92185489e-03
  1.71932872e+00  1.90091081e-01  4.87077163e-01  1.55478333e+00
  1.54785867e+00  5.10960000e-03  1.05760000e+00  1.05378000e+00
  1.05901000e+00  1.05712000e+00  4.81093271e+05  2.42556282e+01
  1.47885683e+01  7.57443718e+01  1.05795200e+00  1.05653400e+00
 -1.34212434e-03 -3.78379401e-03 -5.89413658e-02 -7.90532848e-02
  1.05663667e+00  1.05718067e+00  5.52800000e-04  9.00900000e-01
  8.98050000e-01  9.14960000e-01  9.10740000e-01  4.77483221e+05
  9.20196672e+01  7.88905812e+01  7.98033283e+00  8.82902000e-01
  8.96080000e-01  1.47062762e-02  1.08076937e+00  7.82394030e-01
  5.14701471e-01  9.07916667e-01  8.94203333e-01  9.99333333e-03
  1.19847000e+02  1.17134000e+02  1.19852000e+02  1.18338000e+02
  8.35719451e+05  5.27645377e+01  3.66868415e+01  4.72354623e+01
  1.18516700e+02  1.18530800e+02  1.18956423e-04 -1.26709926e+00
 -8.51671530e-02 -1.16859189e-01  1.18441333e+02  1.18437733e+02
  6.23120000e-01  1.11900000e+00  1.10849000e+00  1.12366000e+00
  1.11788000e+00  2.97188061e+05  2.81108084e+01  4.96870135e+01
  7.18891916e+01  1.12488200e+00  1.11792600e+00 -6.22223653e-03
 -1.00139488e-01 -2.00799180e-01  4.12342146e-02  1.11667667e+00
  1.11846400e+00  4.34480000e-03  1.98454300e+04]";0.0;19845.43003901543
37;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.56468000e+00  1.54467000e+00  1.56919000e+00
  1.56307000e+00  4.15221262e+05  7.69634817e+01  6.79241360e+01
  2.30365183e+01  1.54753700e+00  1.55031600e+00  1.79253778e-03
 -9.52798197e-02  1.49237172e-01  3.65906395e-01  1.55897667e+00
  1.54922133e+00  6.19973333e-03  1.05712000e+00  1.05449000e+00
  1.06051000e+00  1.05748000e+00  3.03772521e+05  3.41643583e+01
  1.80564157e+01  6.58356417e+01  1.05747200e+00  1.05657200e+00
 -8.51811329e-04  3.40489930e-02  3.59377144e-03 -4.52882232e-02
  1.05749333e+00  1.05699867e+00  3.84266667e-04  9.10780000e-01
  9.06490000e-01  9.14090000e-01  9.11930000e-01  4.44547592e+05
  9.39665472e+01  8.06284471e+01  6.03345281e+00  8.87362000e-01
  9.02918000e-01  1.72285855e-02  1.30577688e-01  7.64256210e-01
  5.01437055e-01  9.10836667e-01  9.00776000e-01  7.41546667e-03
  1.18350000e+02  1.17292000e+02  1.19684000e+02  1.18461000e+02
  9.54195179e+05  5.56959009e+01  4.05612643e+01  4.43040991e+01
  1.18433300e+02  1.18707800e+02  2.31240070e-03  1.03885583e-01
  1.49977190e-01 -7.01562460e-02  1.18479000e+02  1.18516933e+02
  5.58320000e-01  1.11788000e+00  1.09550000e+00  1.11891000e+00
  1.10076000e+00  2.77806733e+05  9.73353072e+00  4.20104393e+01
  9.02664693e+01  1.12259700e+00  1.11286400e+00 -8.74590246e-03
 -1.54331841e+00 -4.54656888e-01 -2.05458658e-01  1.10505667e+00
  1.11362533e+00  3.87093333e-03  1.98454300e+04]";0.0;19845.43003901543
38;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.56307000e+00  1.56104000e+00  1.58818000e+00
  1.58301000e+00  4.58864311e+05  9.12948308e+01  6.71612278e+01
  8.70516922e+00  1.55443100e+00  1.55616600e+00  1.11491962e-03
  1.26762619e+00  3.73005963e-01  4.45267089e-01  1.57741000e+00
  1.55482267e+00  1.06965333e-02  1.05760000e+00  1.05312000e+00
  1.05858000e+00  1.05508000e+00  3.70649091e+05  1.70583116e+01
  1.92891756e+01  8.29416884e+01  1.05721000e+00  1.05640000e+00
 -7.66755017e-04 -2.27212579e-01 -1.62954410e-02 -2.48014591e-02
  1.05559333e+00  1.05683733e+00  5.77866667e-04  9.12070000e-01
  9.06750000e-01  9.46000000e-01  9.41330000e-01  4.48401001e+05
  9.41893741e+01  8.18445288e+01  5.81062586e+00  8.95003000e-01
  9.13720000e-01  2.04843935e-02  3.17305361e+00  1.18176170e+00
  8.46567518e-01  9.31360000e-01  9.09958000e-01  8.91226667e-03
  1.18460000e+02  1.16897000e+02  1.18505000e+02  1.17828000e+02
  8.34775419e+05  4.06101049e+01  4.38657906e+01  5.93898951e+01
  1.18332600e+02  1.18861400e+02  4.44887911e-03 -5.35785851e-01
  1.30786202e-01 -8.51004236e-02  1.17743333e+02  1.18618667e+02
  4.76933333e-01  1.10076000e+00  1.08016000e+00  1.10451000e+00
  1.09126000e+00  3.21156637e+05  1.59988469e+01  3.37944896e+01
  8.40011531e+01  1.11891900e+00  1.10776400e+00 -1.00698344e-02
 -8.66785839e-01 -4.61972877e-01 -3.31486215e-01  1.09197667e+00
  1.10831267e+00  7.83680000e-03  1.98454300e+04]";0.0;19845.43003901543
39;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.58306000e+00  1.54190000e+00  1.59911000e+00
  1.54553000e+00  4.66628891e+05  2.38054608e+01  6.06022185e+01
  7.61945392e+01  1.55478900e+00  1.55881200e+00  2.58081154e-03
 -2.39612044e+00  1.71940380e-01  2.31904440e-02  1.56218000e+00
  1.55880133e+00  8.86506667e-03  1.05506000e+00  1.05245000e+00
  1.06011000e+00  1.05265000e+00  4.40086281e+05  1.64473684e+00
  1.67372313e+01  9.83552632e+01  1.05668800e+00  1.05589800e+00
 -7.48178328e-04 -2.30579920e-01 -4.76323992e-02 -4.94665831e-02
  1.05507000e+00  1.05638333e+00  8.41333333e-04  9.41540000e-01
  9.12030000e-01  9.49960000e-01  9.29140000e-01  5.47264600e+05
  7.53112771e+01  8.02097981e+01  2.46887229e+01  9.01204000e-01
  9.18818000e-01  1.91702818e-02 -1.30343417e+00  5.56346197e-01
  6.90705193e-01  9.30376667e-01  9.16520667e-01  1.14781333e-02
  1.17836000e+02  1.17405000e+02  1.19324000e+02  1.18186000e+02
  8.34967490e+05  4.91420400e+01  4.68638026e+01  5.08579600e+01
  1.18303800e+02  1.18532000e+02  1.92521851e-03  3.03372067e-01
 -2.76789044e-01 -2.43387258e-02  1.18305000e+02  1.18477733e+02
  3.77413333e-01  1.09126000e+00  1.06543000e+00  1.09818000e+00
  1.06620000e+00  3.02177798e+05  9.15467840e-01  2.48009466e+01
  9.90845322e+01  1.11206900e+00  1.09902000e+00 -1.18733053e-02
 -2.32320665e+00 -8.03740305e-01 -6.22673734e-01  1.07660333e+00
  1.10113000e+00  1.34720000e-02  1.98454300e+04]";0.0;19845.43003901543
40;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54559000e+00  1.52153000e+00  1.55011000e+00
  1.53649000e+00  4.89893430e+05  1.92833204e+01  5.49368906e+01
  8.07166796e+01  1.55178200e+00  1.55853200e+00  4.33099866e-03
 -5.86629933e-01 -1.82150560e-02 -1.93815384e-01  1.53604333e+00
  1.55787867e+00  9.97226667e-03  1.05265000e+00  1.05254000e+00
  1.05570000e+00  1.05367000e+00  4.47148181e+05  1.00328947e+01
  1.41405208e+01  8.99671053e+01  1.05617900e+00  1.05520000e+00
 -9.27786202e-04  9.68513882e-02 -6.61351825e-02 -4.81910392e-02
  1.05397000e+00  1.05575267e+00  1.04986667e-03  9.29220000e-01
  8.99420000e-01  9.33740000e-01  9.18020000e-01  5.32178010e+05
  6.09916952e+01  7.69592362e+01  3.90083048e+01  9.05662000e-01
  9.22232000e-01  1.79672794e-02 -1.20402503e+00  3.75388294e-01
  4.97797388e-01  9.17060000e-01  9.19510000e-01  9.08666667e-03
  1.18199000e+02  1.17841000e+02  1.19298000e+02  1.18479000e+02
  9.33981380e+05  5.41126620e+01  4.67441494e+01  4.58873380e+01
  1.18445100e+02  1.18258400e+02 -1.57874620e-03  2.47607504e-01
 -2.29603992e-01  1.19978514e-01  1.18539333e+02  1.18301600e+02
  2.23306667e-01  1.06614000e+00  1.06375000e+00  1.08309000e+00
  1.06929000e+00  4.80618604e+05  6.75362672e+00  1.87713780e+01
  9.32463733e+01  1.10463000e+00  1.08907800e+00 -1.42799689e-02
  2.89395142e-01 -9.08811050e-01 -6.72562567e-01  1.07204333e+00
  1.09247133e+00  1.47162667e-02  1.98454300e+04]";0.0;19845.43003901543
41;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.53637000e+00  1.53482000e+00  1.53676000e+00
  1.53508000e+00  4.12390000e+02  1.74658417e+01  4.94081914e+01
  8.25341583e+01  1.55031400e+00  1.55263600e+00  1.49552117e-03
 -9.18097324e-02 -3.80442747e-01 -9.51758329e-02  1.53555333e+00
  1.55403267e+00  1.45874667e-02  1.05301000e+00  1.05282000e+00
  1.05369000e+00  1.05331000e+00  3.72350000e+02  9.12951168e+00
  1.32146660e+01  9.08704883e+01  1.05548600e+00  1.05443800e+00
 -9.93894378e-04 -3.41721330e-02 -7.22128503e-02 -6.55771080e-02
  1.05327333e+00  1.05508000e+00  1.17066667e-03  9.16550000e-01
  9.15580000e-01  9.17110000e-01  9.16260000e-01  7.10640000e+02
  5.70645942e+01  7.48024216e+01  4.29354058e+01  9.09708000e-01
  9.23336000e-01  1.47595242e-02 -1.91900968e-01  1.20854227e-01
  4.51624128e-01  9.16316667e-01  9.21190000e-01  7.74266667e-03
  1.18500000e+02  1.18402000e+02  1.18570000e+02  1.18429000e+02
  7.40520000e+02  5.28664008e+01  4.90208392e+01  4.71335992e+01
  1.18403700e+02  1.18276600e+02 -1.07459971e-03 -4.22104790e-02
  1.53737648e-02 -3.48966941e-02  1.18467000e+02  1.18306733e+02
  2.26053333e-01  1.07011000e+00  1.06925000e+00  1.07044000e+00
  1.06939000e+00  1.95941800e+02  7.73450357e+00  1.38552048e+01
  9.22654964e+01  1.09865300e+00  1.07938000e+00 -1.78556208e-02
  9.35156265e-03 -8.86912840e-01 -5.43856010e-01  1.06969333e+00
  1.08307467e+00  1.23536000e-02  1.98454300e+04]";0.0;19845.43003901543
42;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.53508000e+00  1.53489000e+00  1.56860000e+00
  1.55454000e+00  4.86366990e+05  4.25496262e+01  4.62111647e+01
  5.74503738e+01  1.55062300e+00  1.55093000e+00  1.97945749e-04
  1.25971850e+00 -1.09443083e-01  1.98970442e-02  1.55267667e+00
  1.55277267e+00  1.36178667e-02  1.05306000e+00  1.05271000e+00
  1.06000000e+00  1.05548000e+00  4.05786931e+05  3.21656051e+01
  1.53451731e+01  6.78343949e+01  1.05530500e+00  1.05403800e+00
 -1.20204395e-03  2.05805297e-01 -3.78615894e-02 -1.71339090e-02
  1.05606333e+00  1.05479400e+00  9.37866667e-04  9.16260000e-01
  9.16110000e-01  9.38720000e-01  9.28750000e-01  4.93030320e+05
  7.06354700e+01  7.31140087e+01  2.93645300e+01  9.14809000e-01
  9.26700000e-01  1.28315528e-02  1.35394288e+00  3.65527266e-01
  5.64891738e-01  9.27860000e-01  9.24594667e-01  6.32506667e-03
  1.18538000e+02  1.17721000e+02  1.19934000e+02  1.19265000e+02
  7.87172691e+05  7.37038883e+01  5.44509295e+01  2.62961117e+01
  1.18572600e+02  1.18437400e+02 -1.14153131e-03  7.03428313e-01
  1.35282311e-01  1.42629750e-01  1.18973333e+02  1.18405600e+02
  3.05146667e-01  1.06942000e+00  1.06357000e+00  1.08279000e+00
  1.07247000e+00  4.69369433e+05  1.27525433e+01  1.22689609e+01
  8.72474567e+01  1.09329300e+00  1.07372200e+00 -1.82272506e-02
  2.87600695e-01 -5.20729019e-01 -4.87692953e-01  1.07294333e+00
  1.07665200e+00  6.12986667e-03  1.98454300e+04]";0.0;19845.43003901543
43;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.55549000e+00  1.55462000e+00  1.57921000e+00
  1.55898000e+00  3.93218230e+05  4.82727507e+01  4.58515513e+01
  5.17272493e+01  1.55114500e+00  1.54612400e+00 -3.24747562e-03
  2.85207932e-01 -3.05926735e-01  3.35396139e-02  1.56427000e+00
  1.55014467e+00  1.14770667e-02  1.05597000e+00  1.05591000e+00
  1.06005000e+00  1.05797000e+00  3.06272931e+05  5.85987261e+01
  2.05819003e+01  4.14012739e+01  1.05550800e+00  1.05461600e+00
 -8.45805487e-04  2.35633789e-01  5.47076842e-02  1.92061216e-02
  1.05797667e+00  1.05527067e+00  1.39946667e-03  9.29860000e-01
  9.14370000e-01  9.32450000e-01  9.17290000e-01  4.35330540e+05
  5.02588307e+01  6.83999668e+01  4.97411693e+01  9.17806000e-01
  9.21892000e-01  4.43218945e-03 -1.24159251e+00 -5.17401959e-01
  3.32179870e-01  9.21370000e-01  9.22596667e-01  5.21733333e-03
  1.19286000e+02  1.18805000e+02  1.20536000e+02  1.19993000e+02
  6.87970291e+05  8.51639344e+01  5.52786828e+01  1.48360656e+01
  1.18865900e+02  1.18870400e+02  3.78563545e-05  6.08549973e-01
  3.64149475e-01  2.47467839e-01  1.19778000e+02  1.18812533e+02
  4.50506667e-01  1.07243000e+00  1.07239000e+00  1.08879000e+00
  1.07829000e+00  3.44669794e+05  2.44965885e+01  1.37149867e+01
  7.55034115e+01  1.08944600e+00  1.07112800e+00 -1.71015976e-02
  5.41205361e-01 -2.39130779e-01 -3.50551828e-01  1.07982333e+00
  1.07422133e+00  3.19360000e-03  1.98454300e+04]";0.0;19845.43003901543
44;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.55873000e+00  1.54131000e+00  1.56262000e+00
  1.54338000e+00  3.66101690e+05  2.81644754e+01  4.29341436e+01
  7.18355246e+01  1.55225300e+00  1.54569400e+00 -4.24340135e-03
 -1.00569447e+00 -2.78415408e-02  7.20494195e-02  1.54910333e+00
  1.54752933e+00  9.38480000e-03  1.05869000e+00  1.05817000e+00
  1.06369000e+00  1.06120000e+00  2.73078671e+05  7.78469751e+01
  2.64896748e+01  2.21530249e+01  1.05611200e+00  1.05632600e+00
  2.02588973e-04  3.04836563e-01  1.61790981e-01  5.70792908e-02
  1.06102000e+00  1.05646067e+00  2.43013333e-03  9.16810000e-01
  9.05470000e-01  9.27520000e-01  9.15810000e-01  3.68669081e+05
  3.42130611e+01  6.28650517e+01  6.57869389e+01  9.19022000e-01
  9.19226000e-01  2.21925838e-04 -1.61475132e-01 -2.89010151e-01
  1.33668023e-01  9.16266667e-01  9.19774667e-01  3.87226667e-03
  1.20031000e+02  1.19510000e+02  1.21143000e+02  1.20936000e+02
  7.12638281e+05  9.51248234e+01  5.59184292e+01  4.87517664e+00
  1.18976200e+02  1.19420400e+02  3.71963249e-03  7.82807230e-01
  4.60036508e-01  9.16237320e-02  1.20529667e+02  1.19257467e+02
  7.17093333e-01  1.07812000e+00  1.07599000e+00  1.08938000e+00
  1.08796000e+00  2.97794935e+05  4.05891163e+01  1.47085032e+01
  5.94108837e+01  1.08725000e+00  1.07548000e+00 -1.09439506e-02
  8.92793005e-01  4.04069153e-01 -1.99835576e-01  1.08444333e+00
  1.07578933e+00  5.07520000e-03  1.98454300e+04]";0.0;19845.43003901543
45;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54339000e+00  1.54078000e+00  1.55850000e+00
  1.54872000e+00  3.30218801e+05  3.50476927e+01  3.82847480e+01
  6.49523073e+01  1.55333600e+00  1.54814000e+00 -3.35628561e-03
  3.45396676e-01  1.58563781e-01  7.01743624e-02  1.54933333e+00
  1.55018733e+00  6.62880000e-03  1.06174000e+00  1.06170000e+00
  1.06533000e+00  1.06214000e+00  3.00299771e+05  7.52329193e+01
  3.15874039e+01  2.47670807e+01  1.05661000e+00  1.05802000e+00
  1.33267802e-03  8.85397592e-02  1.60128655e-01  4.69967363e-02
  1.06305667e+00  1.05827800e+00  3.00826667e-03  9.15830000e-01
  9.02760000e-01  9.23830000e-01  9.06550000e-01  3.75114451e+05
  1.63744943e+01  5.53005344e+01  8.36255057e+01  9.19582000e-01
  9.16932000e-01 -2.89007255e-03 -1.01627337e+00 -2.51459820e-01
  6.19642370e-02  9.11046667e-01  9.18572000e-01  4.83440000e-03
  1.20926000e+02  1.19952000e+02  1.21083000e+02  1.20677000e+02
  6.90360451e+05  8.90249647e+01  5.95444719e+01  1.09750353e+01
  1.19059200e+02  1.19860000e+02  6.68112798e-03 -2.14392520e-01
  3.67636503e-01  6.90162557e-02  1.20570667e+02  1.19663733e+02
  7.54853333e-01  1.08797000e+00  1.08698000e+00  1.10587000e+00
  1.10291000e+00  2.82471469e+05  6.54684640e+01  1.84442688e+01
  3.45315360e+01  1.08564100e+00  1.08220400e+00 -3.17592617e-03
  1.36477582e+00  6.19145289e-01 -1.44832880e-01  1.09858667e+00
  1.08109800e+00  8.33360000e-03  1.98454300e+04]";0.0;19845.43003901543
46;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54873000e+00  1.54419000e+00  1.56032000e+00
  1.55679000e+00  3.49435091e+05  4.54498582e+01  3.51333857e+01
  5.45501418e+01  1.55255900e+00  1.55248200e+00 -4.95979986e-05
  5.19722568e-01  2.80870241e-01 -4.97862531e-02  1.55376667e+00
  1.55383000e+00  4.17600000e-03  1.06214000e+00  1.05634000e+00
  1.06357000e+00  1.05870000e+00  2.50021591e+05  4.85248447e+01
  3.30234525e+01  5.14751553e+01  1.05676800e+00  1.05909800e+00
  2.19998527e-03 -3.24400051e-01  1.02083072e-01  1.49351107e-02
  1.05953667e+00  1.05953067e+00  2.00853333e-03  9.06320000e-01
  8.90390000e-01  9.09160000e-01  8.93490000e-01  3.50846501e+05
  5.20396173e+00  4.64242758e+01  9.47960383e+01  9.17857000e-01
  9.12378000e-01 -6.00518645e-03 -1.45110433e+00 -5.03300492e-01
 -1.91223133e-01  8.97680000e-01  9.14844667e-01  8.38506667e-03
  1.20679000e+02  1.18802000e+02  1.20814000e+02  1.20183000e+02
  6.39809031e+05  7.73904852e+01  6.17139304e+01  2.26095148e+01
  1.19243700e+02  1.20210800e+02  8.04503422e-03 -4.10197370e-01
  2.94039125e-01  1.54706445e-01  1.19933000e+02  1.19956933e+02
  4.74586667e-01  1.10292000e+00  1.09533000e+00  1.11473000e+00
  1.11379000e+00  2.56356140e+05  9.07481026e+01  2.65457260e+01
  9.25189736e+00  1.08523200e+00  1.09108400e+00  5.36347339e-03
  9.81647257e-01  8.13604428e-01 -3.66542059e-02  1.10795000e+00
  1.08874933e+00  1.16152000e-02  1.98454300e+04]";0.0;19845.43003901543
47;[<Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>, <Actions.SELL: 0>];"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.55790000e+00  1.55318000e+00  1.56615000e+00
  1.56392000e+00  2.70871242e+05  5.46403712e+01  3.14679397e+01
  4.53596288e+01  1.55264400e+00  1.55435800e+00  1.10270607e-03
  4.56948092e-01  1.20316160e-01  5.43653815e-03  1.56108333e+00
  1.55551133e+00  5.73226667e-03  1.05959000e+00  1.05510000e+00
  1.06033000e+00  1.05850000e+00  1.71274101e+05  4.69720497e+01
  3.60148263e+01  5.30279503e+01  1.05687000e+00  1.05970200e+00
  2.67244942e-03 -1.88928774e-02  5.71434366e-02  9.64092363e-03
  1.05797667e+00  1.05991333e+00  1.70000000e-03  8.92630000e-01
  8.86640000e-01  8.98770000e-01  8.88460000e-01  2.37145720e+05
  2.87428932e+00  3.72927674e+01  9.71257107e+01  9.15510000e-01
  9.04320000e-01 -1.23739384e-02 -5.64551571e-01 -8.86999383e-01
 -2.60736059e-01  8.91290000e-01  9.07530667e-01  1.04365333e-02
  1.19621000e+02  1.18795000e+02  1.19993000e+02  1.19027000e+02
  5.25436109e+05  5.01648610e+01  6.26694060e+01  4.98351390e+01
  1.19300300e+02  1.20163200e+02  7.18106708e-03 -9.66522302e-01
 -3.99509978e-02  4.76656565e-02  1.19271667e+02  1.20016600e+02
  4.26853333e-01  1.11172000e+00  1.10100000e+00  1.11440000e+00
  1.10427000e+00  1.94602408e+05  7.95543393e+01  3.29012752e+01
  2.04456607e+01  1.08558300e+00  1.09744400e+00  1.08078408e-02
 -8.58413069e-01  5.84401675e-01  3.18363284e-02  1.10655667e+00
  1.09547200e+00  1.06709333e-02  1.98454300e+04]";0.0;19845.43003901543
