Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
1;-19.978934207221755;19980.02106579278;1.0868657927764271;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10152.0;0.0;10151.0
2;16.13662999999724;19996.157695792775;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
3;-50.55309999999736;19945.604595792778;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
4;-66.89881000000241;19878.705785792776;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
5;22.539700000004814;19901.24548579278;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
6;22.841969999994035;19924.087455792775;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
7;80.10371000000305;20004.191165792778;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
8;-33.300560000003316;19970.890605792774;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
9;28.627040000003035;19999.517645792777;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
10;-50.96531999999934;19948.552325792778;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
11;-38.572040000002744;19909.980285792775;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
12;9.441210000000865;19919.421495792776;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
13;-48.83342999999877;19870.588065792777;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
14;-42.54308999999921;19828.044975792778;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
15;-57.661480000002484;19770.383495792776;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
16;-21.822589999999764;19748.560905792776;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
17;2.7421099999992293;19751.303015792775;0.23601579277642715;HOLD;SELL;BUY;SELL;BUY;0.0;0.0;10153.0;0.0;10151.0
