Episode;Duration;Value;Epsilon
1;0:02:04.469792;10199.145858852995;1.0
2;0:02:45.309649;9931.16480945853;0.999
3;0:02:20.240645;10147.7831355836;0.998
4;0:02:46.726975;9029.345543395593;0.997
5;0:02:28.399777;9257.9434098393;0.996
6;0:02:18.410034;10021.225568835354;0.995
7;0:02:20.623539;9071.34624349551;0.994
8;0:02:28.901922;10068.205808031822;0.993
9;0:02:23.986548;9634.387367096828;0.992
10;0:01:52.022698;10154.778202198551;0.991
11;0:02:12.335886;9666.261217770278;0.99
12;0:02:37.687722;9948.60067149026;0.989
13;0:02:20.472603;9606.420909953775;0.988
14;0:02:21.122240;9441.946642628158;0.987
15;0:02:24.625495;9120.636358437008;0.986
16;0:02:30.146881;10001.319047418632;0.985
17;0:02:28.832086;10089.390715305924;0.984
18;0:02:14.397133;10217.352772797221;0.983
19;0:02:11.894515;9861.99845823274;0.982
20;0:02:42.155261;9970.93504142406;0.981
21;0:02:13.539768;10057.309516490946;0.98
22;0:02:54.021983;9522.514560207695;0.979
23;0:02:23.499848;9807.563949216208;0.978
24;0:02:22.213737;10456.462659219787;0.977
25;0:02:23.066842;9927.967985342866;0.976
26;0:01:50.957541;9899.823073082265;0.975
27;0:02:10.861656;10190.17942252794;0.974
28;0:01:52.345022;9403.167298150052;0.973
29;0:01:51.808405;9765.06637548732;0.972
30;0:02:41.408666;9717.471855364009;0.971
31;0:02:16.771569;9679.659830174838;0.97
32;0:02:28.263377;10014.600055547167;0.969
33;0:02:13.646007;10676.166880745119;0.968
34;0:01:38.724337;9889.992277650792;0.967
35;0:02:26.761075;9571.924438456275;0.966
36;0:02:13.215273;10240.226515293394;0.965
37;0:02:19.117048;10651.40118038363;0.964
38;0:02:13.542691;10587.04315645666;0.963
39;0:02:19.311584;10047.5193490657;0.962
40;0:01:58.158701;10504.543927778905;0.961
41;0:02:08.068804;9541.82207530302;0.96
42;0:02:10.029527;9589.580545465598;0.959
43;0:02:07.844627;9997.055188849386;0.958
44;0:02:21.697484;9554.378557546637;0.957
45;0:03:00.147746;9779.33416305772;0.956
46;0:02:34.264225;10201.98292005488;0.955
47;0:02:15.008784;9745.399715158228;0.954
48;0:03:09.256105;9908.529724188025;0.953
49;0:02:28.156167;10414.761351648847;0.952
50;0:02:22.599060;10195.698111461243;0.951
51;0:02:58.353548;10117.239981274595;0.95
52;0:02:31.426994;9150.408732673457;0.949
53;0:02:34.436232;10561.457351020214;0.948
54;0:02:40.220524;9793.483432197283;0.947
55;0:02:33.660476;10466.46339223406;0.946
56;0:01:54.704940;10223.186496532051;0.945
57;0:01:58.613554;9494.912036222715;0.944
58;0:02:27.244836;10784.466544865572;0.943
59;0:02:08.388012;9662.738108439284;0.942
60;0:02:14.027043;10428.230606087422;0.941
61;0:01:56.347156;9441.24851921073;0.94
62;0:02:09.127956;10472.656969263684;0.939
63;0:02:44.418190;9470.432686745806;0.938
64;0:02:33.303845;10886.545445780286;0.9369999999999999
65;0:02:22.111090;9812.265052186998;0.9359999999999999
66;0:02:10.843494;9937.343267434098;0.9349999999999999
67;0:02:17.730771;10722.008931979237;0.9339999999999999
68;0:02:35.216904;10200.402871500079;0.9329999999999999
69;0:02:30.971166;9936.380602916748;0.9319999999999999
70;0:01:51.640727;9858.075988999855;0.9309999999999999
71;0:02:20.118670;10029.208110896245;0.9299999999999999
72;0:02:03.783065;10600.10481402549;0.9289999999999999
73;0:02:11.076835;10100.838767173938;0.9279999999999999
74;0:02:23.340604;10234.224605887954;0.9269999999999999
75;0:02:06.201662;10198.050610147886;0.9259999999999999
76;0:02:57.813574;9628.472222514323;0.9249999999999999
77;0:02:00.458458;10686.390277950615;0.9239999999999999
78;0:02:14.873427;10715.513590689898;0.9229999999999999
79;0:02:31.534109;10224.466047505626;0.9219999999999999
80;0:02:02.516855;9774.4671136109;0.9209999999999999
81;0:02:00.943355;10341.165089256316;0.9199999999999999
82;0:01:48.561482;10547.953746713554;0.9189999999999999
83;0:01:54.108841;10404.478698529472;0.9179999999999999
84;0:03:15.649122;10068.093266111911;0.9169999999999999
85;0:02:47.616565;10485.275378896857;0.9159999999999999
86;0:02:29.266463;10023.709635184034;0.9149999999999999
87;0:02:35.708677;10682.459496213944;0.9139999999999999
