Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
1;-19.927909240032022;19980.072090759968;52.16285075996841;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;164.0;163.0;164.0
2;-45.63410621999719;19934.43798453997;50.21468453996841;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;165.0;163.0;165.0
3;25.4587045699991;19959.89668910997;48.26730910996841;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;166.0;163.0;166.0
4;-1.5294303100017714;19958.367258799968;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
5;5.601500000004307;19963.968758799972;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
6;123.51877999999851;20087.48753879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
7;-27.31843000000299;20060.169108799968;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
8;0.09192000000257394;20060.26102879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
9;-115.82876000000397;19944.432268799967;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
10;-50.95196999999462;19893.480298799972;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
11;7.881019999997079;19901.36131879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
12;-22.08991000000242;19879.271408799967;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
13;-109.35491000000184;19769.916498799965;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
14;-26.77425999999832;19743.142238799966;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
15;27.488509999999224;19770.630748799966;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
16;-80.59846999999718;19690.03227879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
17;285.77860000000146;19975.81087879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
18;94.89303999999902;20070.70391879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
19;16.03972000000067;20086.74363879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
20;-133.39082000000053;19953.35281879997;0.349128799968367;HOLD;HOLD;BUY;BUY;BUY;0.0;0.0;223.0;163.0;166.0
21;-41.13701000000219;19912.215808799967;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
22;39.98264000000199;19952.19844879997;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
23;69.1290799999988;20021.327528799968;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
24;-222.7668199999971;19798.56070879997;0.349128799968367;SELL;SELL;BUY;HOLD;HOLD;0.0;0.0;223.0;163.0;166.0
