Date;Hour;Open;Low;High;Close;Volume
20140102;0;1.205211;1.205211;1.20421;1.204718;897.5899951905014
20140102;1;1.204718;1.205153;1.20421;1.2045;1155.4200001955035
20140102;2;1.204587;1.205153;1.203978;1.204921;1318.8299995660784
20140102;3;1.204935;1.205749;1.204819;1.205124;1386.0399997234344
20140102;4;1.20511;1.205429;1.204398;1.204616;1635.1499999761584
20140102;5;1.204602;1.205226;1.203992;1.204979;1617.460000038147
20140102;6;1.205008;1.206826;1.204993;1.206724;1654.329999446869
20140102;7;1.206724;1.207073;1.206491;1.206753;1458.719999551773
20140102;8;1.206782;1.20719;1.2062;1.206768;2379.079979538917
20140102;9;1.206695;1.207452;1.205458;1.207146;4874.449965715407
20140102;10;1.207103;1.20789;1.206666;1.207423;6269.6099672317505
20140102;11;1.207423;1.207715;1.204834;1.205095;8510.289982914926
20140102;12;1.205124;1.206374;1.205052;1.206185;3936.159997105599
20140102;13;1.2062;1.20919;1.206098;1.207277;4909.439984560013
20140102;14;1.207263;1.208386;1.205371;1.207292;10039.940031409264
20140102;15;1.207292;1.208269;1.207001;1.207467;9252.620030522348
20140102;16;1.207467;1.208036;1.203674;1.203847;10392.860045313835
20140102;17;1.203862;1.205575;1.203471;1.203471;9648.980023622513
20140102;18;1.203471;1.203978;1.20201;1.202617;7286.420010089875
20140102;19;1.202602;1.203109;1.202111;1.20253;2992.440006017685
20140102;20;1.20253;1.202877;1.202255;1.202487;1768.8700009584427
20140102;21;1.202487;1.203297;1.202386;1.203036;2522.560009360313
20140102;22;1.203036;1.203427;1.202776;1.203398;2224.980005145073
20140102;23;1.203384;1.203775;1.20295;1.203674;1722.1000040769575
20140103;0;1.203674;1.203876;1.203355;1.203485;954.8400035128
20140103;1;1.203543;1.204137;1.203471;1.203732;1046.5699993371964
20140103;2;1.203746;1.204311;1.203514;1.204195;1352.200000166893
20140103;3;1.204166;1.20479;1.204021;1.204253;1266.440000295639
20140103;4;1.204253;1.204268;1.202602;1.203036;2283.480000019073
20140103;5;1.203065;1.204036;1.202892;1.203312;1073.5200002193449
20140103;6;1.203283;1.203905;1.203239;1.203645;1312.0199998617172
20140103;7;1.203616;1.204645;1.203601;1.204398;1778.4800007343292
20140103;8;1.204398;1.204442;1.203514;1.20392;1370.0199965238573
20140103;9;1.20392;1.205575;1.203674;1.20511;3190.329986572266
20140103;10;1.205153;1.206899;1.20479;1.205647;5342.75998353958
20140103;11;1.205647;1.206695;1.20524;1.205909;4246.689998269081
20140103;12;1.205909;1.206942;1.205502;1.206695;3448.959998369217
20140103;13;1.206753;1.207205;1.206418;1.206986;3189.740000128747
20140103;14;1.206986;1.206986;1.202458;1.204123;8680.120017528534
20140103;15;1.204123;1.204413;1.203254;1.203775;8732.910003423693
20140103;16;1.203775;1.206273;1.203558;1.206127;10181.010013341902
20140103;17;1.206127;1.207934;1.205705;1.207934;7756.5400170087805
20140103;18;1.207948;1.208036;1.206389;1.207277;6861.700021505355
20140103;19;1.207277;1.207715;1.207088;1.207554;5142.900028228759
20140103;20;1.207554;1.208284;1.207423;1.207627;2633.150030374527
20140103;21;1.207627;1.208021;1.20738;1.2077;3054.870031118393
20140103;22;1.2077;1.207992;1.207482;1.207802;3783.500045776367
20140103;23;1.207817;1.208488;1.2077;1.208488;2298.4400117397313
20140106;0;1.206797;1.20735;1.206593;1.207015;1330.840001821518
20140106;1;1.207015;1.207832;1.206986;1.207205;1435.6700155735016
20140106;2;1.207219;1.207773;1.20684;1.206957;2521.080018877983
20140106;3;1.206957;1.207277;1.204195;1.204587;3637.8800324201598
20140106;4;1.204587;1.205081;1.20421;1.204253;1658.8700075149536
20140106;5;1.204253;1.204892;1.203978;1.204834;1138.7400016784668
20140106;6;1.204834;1.204848;1.203949;1.204384;820.5199999809265
20140106;7;1.204398;1.205197;1.204224;1.204863;980.9499999284744
20140106;8;1.204863;1.205662;1.204776;1.205211;1486.520000576973
20140106;9;1.205211;1.20588;1.203862;1.204036;3489.3599939346313
20140106;10;1.204036;1.204224;1.202545;1.203312;8019.040008425709
20140106;11;1.203312;1.20379;1.200264;1.201808;9175.420015573502
20140106;12;1.201808;1.203109;1.201678;1.202718;4144.469995856285
20140106;13;1.202704;1.204297;1.202313;1.203804;3469.409995913506
20140106;14;1.203833;1.204558;1.203717;1.204253;3221.799995064735
20140106;15;1.204253;1.205415;1.203833;1.205357;3798.700000166892
20140106;16;1.205357;1.206127;1.204587;1.205676;4719.3700050115585
20140106;17;1.205676;1.206505;1.202863;1.203022;5925.41000664234
20140106;18;1.203022;1.203732;1.202646;1.203616;3518.080005526543
20140106;19;1.20363;1.203746;1.202357;1.203355;3298.660004973411
20140106;20;1.203384;1.203529;1.202588;1.203283;2154.300004720688
20140106;21;1.203283;1.203674;1.203138;1.203167;1850.1000010967261
20140106;22;1.203138;1.203471;1.202906;1.202921;1596.6000026464462
20140106;23;1.202921;1.204036;1.202892;1.203992;1357.3800011873245
20140107;0;1.204007;1.204631;1.203254;1.204094;1526.6500054448848
20140107;1;1.204094;1.204674;1.203398;1.204297;1284.5199999809265
20140107;2;1.204268;1.204573;1.203891;1.204544;1397.950000166893
20140107;3;1.204529;1.204587;1.203456;1.203645;1512.2300001382828
20140107;4;1.203645;1.204166;1.203384;1.204036;853.0100001096725
20140107;5;1.204021;1.204065;1.203094;1.203601;951.2799998521804
20140107;6;1.203601;1.203674;1.202834;1.202935;880.4600011110306
20140107;7;1.202921;1.20379;1.202877;1.203746;1267.2000010013578
20140107;8;1.203761;1.204181;1.203138;1.20392;1557.399998307228
20140107;9;1.203905;1.204123;1.203109;1.203398;2712.689997911453
20140107;10;1.203413;1.204253;1.202241;1.202299;4181.6999995708475
20140107;11;1.202284;1.204384;1.201865;1.203905;4796.7699992656735
20140107;12;1.204007;1.204747;1.202284;1.203717;5761.8199981451025
20140107;13;1.203761;1.204544;1.203109;1.203355;3476.300002932548
20140107;14;1.203355;1.204007;1.202458;1.20308;4075.4399995803833
20140107;15;1.203065;1.204631;1.202574;1.204152;4913.150008797644
20140107;16;1.204137;1.20434;1.202935;1.203225;4055.620003342629
20140107;17;1.203225;1.2054;1.203109;1.205211;6048.8400073051425
20140107;18;1.205211;1.205996;1.204587;1.20588;4129.639995217324
20140107;19;1.20588;1.20588;1.204224;1.205037;2910.8800038099284
20140107;20;1.205037;1.205647;1.204747;1.205298;1786.6400022506714
20140107;21;1.205313;1.205429;1.204587;1.20495;1514.0600037574768
20140107;22;1.204921;1.205284;1.204819;1.205081;1131.5700010061266
20140107;23;1.205066;1.20511;1.204427;1.204747;1724.5400007963183
20140108;0;1.204747;1.20511;1.204442;1.204819;1404.9400214999912
20140108;1;1.204848;1.204848;1.204181;1.204369;1864.6600000858307
20140108;2;1.204384;1.204486;1.203558;1.203978;1577.2700001001358
20140108;3;1.203992;1.204384;1.202458;1.202689;2413.770000219345
20140108;4;1.202675;1.203297;1.20266;1.203065;1244.0400000810625
20140108;5;1.203065;1.203891;1.202892;1.203847;991.7000005245208
20140108;6;1.203833;1.204602;1.203616;1.204181;1090.8900004625318
20140108;7;1.204195;1.204442;1.203847;1.203963;1168.0300002098086
20140108;8;1.203949;1.20466;1.203876;1.204166;1631.7699984312055
20140108;9;1.204166;1.205807;1.204137;1.205589;2624.2799894809727
20140108;10;1.205589;1.207452;1.205589;1.207161;4495.980000615122
