Date;Hour;Open;Low;High;Close;Volume
20140102;0;0.815361;0.815375;0.814485;0.814956;251.7599997818469
20140102;1;0.814956;0.814989;0.814425;0.814843;1688.3600010871896
20140102;2;0.814843;0.814923;0.814485;0.81485;1917.000008225441
20140102;3;0.81485;0.815195;0.81485;0.815189;1754.8600034713738
20140102;4;0.815182;0.815182;0.81477;0.814936;1578.179988622666
20140102;5;0.814936;0.815022;0.814657;0.814664;4937.559940576551
20140102;6;0.814664;0.81491;0.813928;0.814372;2706.180004119874
20140102;7;0.814372;0.81479;0.814074;0.814405;4039.809986352921
20140102;8;0.814392;0.814923;0.814326;0.814591;2974.199987888336
20140102;9;0.814578;0.815209;0.814465;0.814538;3296.769951105118
20140102;10;0.814545;0.814571;0.812433;0.81277;9416.670022726059
20140102;11;0.812698;0.813233;0.812011;0.812367;5904.999988436699
20140102;12;0.812374;0.812665;0.811669;0.812533;4821.940004467963
20140102;13;0.812513;0.813345;0.812189;0.812975;7428.379965186118
20140102;14;0.812949;0.812955;0.811919;0.812724;8732.459980368612
20140102;15;0.812724;0.813458;0.812249;0.813405;7461.829983316362
20140102;16;0.813405;0.813948;0.813127;0.813253;6237.34995985031
20140102;17;0.813253;0.813802;0.812823;0.81285;8955.779968023304
20140102;18;0.81283;0.813266;0.812559;0.813008;4905.599970340729
20140102;19;0.813008;0.813173;0.812698;0.81314;1649.3300036191931
20140102;20;0.81314;0.813345;0.812916;0.81322;1019.8900008201599
20140102;21;0.813226;0.813564;0.813028;0.813193;1228.619999051094
20140102;22;0.813193;0.813723;0.813107;0.81367;1023.5700019672513
20140102;23;0.81367;0.813908;0.813603;0.813736;1252.1200006827714
20140103;0;0.813736;0.813935;0.813537;0.813597;566.9100032672286
20140103;1;0.81361;0.813954;0.81361;0.813815;1048.50998878479
20140103;2;0.813815;0.813829;0.813511;0.813656;984.4299863576888
20140103;3;0.813643;0.813815;0.813365;0.81357;1793.6799728870385
20140103;4;0.81357;0.813941;0.813445;0.813829;2317.119975551963
20140103;5;0.813829;0.814041;0.813829;0.813928;987.0499903634192
20140103;6;0.813941;0.81416;0.813882;0.81408;906.419989824295
20140103;7;0.814074;0.814166;0.813868;0.813928;1203.0899834632876
20140103;8;0.813928;0.813974;0.81363;0.813643;868.9399911165242
20140103;9;0.813643;0.813815;0.813253;0.81367;2744.679976105689
20140103;10;0.813676;0.81406;0.813445;0.813935;5725.8299711048585
20140103;11;0.813921;0.814279;0.813544;0.813716;5093.209990501404
20140103;12;0.813676;0.813756;0.81318;0.813279;3059.320000529289
20140103;13;0.813273;0.813458;0.813127;0.813154;2854.6499804258337
20140103;14;0.81314;0.813206;0.812658;0.812744;2660.8299846649165
20140103;15;0.812757;0.812968;0.812354;0.812889;4167.829976320268
20140103;16;0.812883;0.813564;0.812843;0.813445;6655.049961291253
20140103;17;0.813445;0.813471;0.812447;0.812519;4837.699983477594
20140103;18;0.812526;0.812777;0.812209;0.812724;4061.2399843931203
20140103;19;0.812724;0.813041;0.812618;0.812836;1936.1699995994568
20140103;20;0.812823;0.813021;0.812724;0.812968;1174.6200011968613
20140103;21;0.812968;0.8132;0.812466;0.812883;1499.030000567436
20140103;22;0.812896;0.81314;0.812645;0.813134;1388.469999834895
20140103;23;0.813127;0.813292;0.812658;0.813286;1519.6900054365399
20140106;0;0.812935;0.813431;0.812889;0.813173;546.0000001192092
20140106;1;0.81316;0.81316;0.812533;0.812572;1300.070001840591
20140106;2;0.812572;0.812836;0.812499;0.812539;1853.7699999809256
20140106;3;0.812533;0.813002;0.812486;0.81283;2183.830005407334
20140106;4;0.812816;0.812836;0.812288;0.8124;1289.3599959611893
20140106;5;0.8124;0.812632;0.812381;0.812572;962.8099955320357
20140106;6;0.812572;0.812665;0.812374;0.812605;733.4499921798707
20140106;7;0.812612;0.812698;0.812493;0.812513;1081.6099870204926
