Date;Open;Low;High;Close;Volume
20140102;0.68327;0.681975;0.692348;0.685551;114133.45016874373
20140103;0.685523;0.685523;0.693515;0.692363;102626.69007669386
20140106;0.691888;0.686667;0.694001;0.688753;100517.21021451801
20140107;0.688753;0.681324;0.68899;0.68231;125902.11031407866
20140108;0.6823;0.678288;0.682687;0.680809;125916.65032386035
20140109;0.680809;0.675361;0.680953;0.677842;119483.31016680598
20140110;0.677883;0.668798;0.678444;0.671935;132900.05032324788
20140113;0.670349;0.669465;0.674714;0.673432;107805.14019025117
20140114;0.673451;0.667303;0.673727;0.667963;125604.99033402653
20140115;0.667967;0.667089;0.67351;0.672319;128464.90044018625
20140116;0.672328;0.670533;0.673805;0.671732;131618.56028485298
20140117;0.671732;0.670758;0.67425;0.6739;98628.78017489614
20140120;0.673941;0.671962;0.676311;0.674186;74932.88001991062
20140121;0.674232;0.670452;0.674395;0.672427;103550.20011813194
20140122;0.672368;0.66558;0.674127;0.665828;111671.60011009127
20140123;0.665845;0.654686;0.666085;0.657722;159410.0502320975
20140124;0.65773;0.655802;0.661568;0.659678;153312.98010043055
20140127;0.660808;0.657925;0.663649;0.658046;127226.42004854974
20140128;0.65799;0.653894;0.660506;0.655979;110253.22018975763
20140129;0.655961;0.653343;0.661214;0.655269;145434.75013692677
20140130;0.655415;0.654309;0.661542;0.661266;130551.82021939756
20140131;0.661258;0.658051;0.668114;0.666445;137780.0103296265
20140203;0.667432;0.664969;0.670812;0.66507;119012.00014922768
20140204;0.66507;0.664818;0.670138;0.667588;118044.09009137006
20140205;0.667588;0.664319;0.670282;0.666756;121916.35010625422
20140206;0.666787;0.660297;0.670556;0.664788;112048.52006154507
20140207;0.664783;0.663702;0.670911;0.665009;110524.58010038732
20140210;0.665513;0.662704;0.665903;0.66291;79927.74011582881
20140211;0.662941;0.659383;0.666427;0.666165;99220.24017604439
20140212;0.666152;0.665181;0.671087;0.668691;96658.07017053662
20140213;0.6687;0.663095;0.669743;0.665983;106544.26011630894
20140214;0.666014;0.664275;0.66782;0.665186;97681.8701247126
20140217;0.664046;0.663975;0.666582;0.665491;60586.0800858587
20140218;0.665469;0.662138;0.666893;0.663993;90546.84010670334
20140219;0.664046;0.656418;0.666622;0.657272;97070.91016341746
20140220;0.657289;0.655845;0.660123;0.656793;98896.15013589713
20140221;0.656845;0.651653;0.657155;0.655261;97305.9201426208
20140224;0.655695;0.652878;0.658575;0.658272;79373.35013177991
20140225;0.658272;0.65548;0.658601;0.656388;83025.04015655817
20140226;0.656388;0.655776;0.659683;0.656646;98279.72020742297
20140227;0.656655;0.653984;0.658749;0.655893;93634.26014906168
20140228;0.65591;0.649595;0.656616;0.655226;114274.13015560804
20140303;0.65625;0.653877;0.657769;0.657363;95905.08013400435
20140304;0.657419;0.654836;0.657687;0.656004;89056.85013882816
20140305;0.656035;0.655837;0.660301;0.660288;88337.41027300061
20140306;0.66031;0.656129;0.661175;0.656819;106770.19033241273
20140307;0.656853;0.649237;0.657108;0.650018;100598.3903652206
20140309;0.649882;0.64973;0.650233;0.650153;589.1099975407124
20140310;0.650153;0.646659;0.650153;0.648757;81162.63052503765
20140311;0.648765;0.648118;0.651139;0.649794;79145.74071422964
20140312;0.649794;0.64512;0.65039;0.646893;88323.31081719698
