Date;Open;Low;High;Close;Volume
20140102;0.726993;0.725974;0.733708;0.731433;199626.3711163625
20140103;0.731433;0.73139;0.736269;0.735976;195848.90124869347
20140106;0.735646;0.732456;0.736838;0.7338;187620.391405195
20140107;0.733805;0.732268;0.735483;0.734473;204513.74112137407
20140108;0.734462;0.733407;0.737849;0.736627;210419.9314745665
20140109;0.736637;0.733514;0.738116;0.734856;221747.7115410716
20140110;0.734862;0.730626;0.736865;0.731738;198266.4013066292
20140113;0.731085;0.730743;0.733299;0.731481;179864.63114973906
20140114;0.731481;0.729964;0.732654;0.731053;177108.30107907948
20140115;0.731064;0.730962;0.736301;0.73504;179040.73118491468
20140116;0.735045;0.732638;0.736214;0.734231;177062.83119221774
20140117;0.734241;0.734166;0.739815;0.738612;165437.62104456127
20140120;0.7387;0.737034;0.740329;0.737931;119600.43063052
20140121;0.737937;0.73699;0.739842;0.737425;178524.73083687574
20140122;0.73742;0.736187;0.738853;0.738154;169671.8910350576
20140123;0.738154;0.730018;0.739082;0.73014;247321.0514718741
20140124;0.730156;0.727834;0.73192;0.731331;220392.88152835518
20140127;0.731138;0.729044;0.732434;0.731384;196030.94121540332
20140128;0.731379;0.73054;0.73373;0.731491;168650.07112839073
20140129;0.731497;0.730748;0.735132;0.731909;227651.37121001628
20140130;0.731914;0.731786;0.738367;0.737751;233736.3712394759
20140131;0.737746;0.736768;0.741895;0.741587;244484.81097809225
20140203;0.741609;0.738803;0.741994;0.739399;230498.3312275559
20140204;0.739388;0.738634;0.741103;0.739749;201829.02116139233
20140205;0.739738;0.737713;0.740796;0.738918;212282.7610902563
20140206;0.738945;0.734279;0.74173;0.735851;224607.02098139373
20140207;0.735846;0.733009;0.737904;0.73345;196573.06101878727
20140210;0.734414;0.732526;0.73443;0.732837;143327.2608193159
20140211;0.732853;0.730839;0.733703;0.733251;183203.591037333
20140212;0.733256;0.732456;0.737338;0.735657;194362.52108572426
20140213;0.735673;0.730364;0.736106;0.731005;205569.14104122669
20140214;0.731005;0.729145;0.731336;0.730385;170745.22078965604
20140217;0.729485;0.728651;0.730348;0.72957;113335.48049685359
20140218;0.72957;0.726195;0.730215;0.726834;182814.04090921575
20140219;0.726834;0.726053;0.728629;0.728168;155018.15084467086
20140220;0.728184;0.726612;0.7307;0.728948;148274.1407340765
20140221;0.728943;0.726818;0.72982;0.727934;118251.64048066734
20140224;0.728194;0.726164;0.72948;0.728083;119022.8705303967
20140225;0.728088;0.726369;0.729102;0.727553;135219.51065771285
20140226;0.727564;0.726897;0.731973;0.730647;152612.79074528813
20140227;0.730658;0.728502;0.732966;0.729416;148602.84064657983
20140228;0.729416;0.723338;0.730241;0.724638;179079.2107327655
20140303;0.726781;0.725026;0.728528;0.728088;133610.24071851373
20140304;0.728093;0.72561;0.72882;0.727643;125059.07058636099
20140305;0.727643;0.727336;0.729528;0.728184;118662.790595524
20140306;0.728205;0.72083;0.728799;0.721459;162225.39081370828
20140307;0.721459;0.718649;0.721912;0.720705;144997.7205523327
20140309;0.720726;0.720684;0.720996;0.720918;784.590002387762
20140310;0.720923;0.719538;0.721417;0.720555;105341.28052631019
20140311;0.72056;0.720544;0.722867;0.721579;122534.76060704887
20140312;0.721574;0.71869;0.722371;0.719316;145117.82058256865
20140313;0.719336;0.715989;0.722251;0.720866;200120.94085466865
20140314;0.720871;0.717504;0.722147;0.718773;165920.16083838046
20140316;0.719088;0.71853;0.719285;0.718685;1009.0500012412668
20140317;0.71868;0.716974;0.720508;0.71835;120630.67058698088
20140318;0.718344;0.717231;0.720466;0.717679;139654.17077854276
20140319;0.71769;0.717669;0.724129;0.723772;147700.22078224274
20140320;0.723762;0.722293;0.727304;0.725684;154241.840817295
20140321;0.725689;0.724082;0.726443;0.725063;116380.03061841428
20140323;0.724806;0.724307;0.724822;0.724533;1134.4700018540022
20140324;0.724554;0.7207;0.726723;0.722643;131113.73065046966
20140325;0.722637;0.722183;0.72732;0.723275;165921.50080224127
20140326;0.72327;0.723186;0.725869;0.72541;157102.60063999143
20140327;0.725431;0.724806;0.728406;0.727733;149708.71071713418
20140328;0.727733;0.726058;0.729671;0.727252;123458.95066827536
20140331;0.726681;0.724286;0.728778;0.726269;118267.76072765887
20140401;0.726285;0.723825;0.726327;0.725026;95187.52060555668
20140402;0.725026;0.723579;0.727104;0.726369;95633.60046245158
20140403;0.726369;0.724302;0.730023;0.728868;147176.73070245233
20140404;0.728868;0.72829;0.731379;0.729842;139494.0506906137
20140407;0.730119;0.727347;0.730231;0.727723;100145.58049142359
20140408;0.727723;0.724034;0.72794;0.724806;134153.09067833427
20140409;0.724806;0.721402;0.725695;0.721756;140487.50069323927
20140410;0.721766;0.719476;0.722752;0.720155;141389.39080676436
20140411;0.720155;0.719135;0.721319;0.720238;126942.64071968946
20140414;0.722371;0.721345;0.724213;0.723558;121957.27072507887
20140415;0.723552;0.722904;0.725147;0.723882;122321.93067714572
20140416;0.723893;0.72198;0.724443;0.72384;120191.58052019775
20140417;0.723835;0.721267;0.724055;0.72394;106190.50044858457
