Date;Open;Low;High;Close;Volume
20140102;0.815361;0.811669;0.815375;0.813736;95183.21972008797
20140103;0.813736;0.812209;0.814279;0.813286;60054.46969706565
20140106;0.812935;0.810879;0.813431;0.811715;63259.9498102963
20140107;0.811734;0.807702;0.811926;0.807911;59983.7798236534
20140108;0.807924;0.806842;0.809192;0.808368;66436.72974985838
20140109;0.808368;0.807311;0.810668;0.810333;74298.72960050403
20140110;0.810333;0.809841;0.81153;0.810721;69523.19968989491
20140113;0.811201;0.810169;0.813703;0.813676;59028.53973603993
20140114;0.813643;0.809854;0.813663;0.810077;73343.99005181342
20140115;0.810071;0.808434;0.810438;0.808976;61352.309805355966
20140116;0.808976;0.808133;0.812031;0.811543;65783.88966748862
20140117;0.811543;0.810616;0.811886;0.811655;62941.70986163616
20140120;0.811807;0.810274;0.811807;0.810912;40306.169769912965
20140121;0.810898;0.807989;0.811385;0.810373;56776.41980708393
20140122;0.810392;0.80954;0.810898;0.809861;47783.80982751399
20140123;0.809861;0.809003;0.814631;0.813742;80066.35970333964
20140124;0.813709;0.812982;0.817942;0.817715;79325.9596278891
20140127;0.816873;0.814803;0.817882;0.816007;68468.21961853652
20140128;0.81588;0.8141;0.81642;0.815361;53940.1898092553
20140129;0.815355;0.8132;0.81882;0.818424;80876.56972829998
20140130;0.818411;0.816027;0.818532;0.817214;73528.38963692635
20140131;0.817214;0.816647;0.818974;0.818277;77901.58974342048
20140203;0.818177;0.81686;0.820715;0.820627;70283.03965060411
20140204;0.820627;0.817561;0.820681;0.818639;56391.079764455564
20140205;0.818639;0.817421;0.819377;0.817815;60429.78979105503
20140206;0.817815;0.816693;0.818907;0.816773;63795.069717273116
20140207;0.816793;0.816307;0.818431;0.81686;60020.22993529588
20140210;0.817247;0.8163;0.818029;0.817227;40009.0899105072
20140211;0.817227;0.815874;0.817835;0.816347;56370.89992357791
20140212;0.816367;0.815641;0.817414;0.816853;56488.3599332571
20140213;0.816873;0.816753;0.819216;0.81827;62813.60988803952
20140214;0.81827;0.817815;0.819269;0.818438;50342.40986530484
20140217;0.818384;0.817889;0.818894;0.818444;39032.27995725721
20140218;0.818444;0.817127;0.818907;0.818458;50592.009941637516
20140219;0.818525;0.817969;0.820345;0.819471;47509.3299587965
20140220;0.819471;0.819008;0.820587;0.819565;65146.859938248985
20140221;0.819571;0.818954;0.820419;0.820311;65354.91997484862
20140224;0.820277;0.818471;0.820614;0.819148;56282.939979329705
20140225;0.819169;0.81892;0.820486;0.820425;65286.8599299118
20140226;0.820446;0.819403;0.820681;0.820365;65405.629922904074
20140227;0.820371;0.820345;0.822598;0.821241;88424.54994242637
20140228;0.82122;0.820843;0.824219;0.82373;93908.79997473957
20140303;0.825416;0.823805;0.826221;0.824511;61708.259917050585
20140304;0.824511;0.820028;0.824708;0.820129;61233.77991013974
20140305;0.820136;0.819686;0.821301;0.820782;57124.189956851296
20140306;0.820782;0.818699;0.821011;0.819484;69018.67999053001
20140307;0.819484;0.818726;0.821882;0.821011;64396.540199831135
20140309;0.821652;0.821173;0.821652;0.821308;509.32000385224836
20140310;0.821301;0.820203;0.821862;0.820998;47246.01021438837
20140311;0.821005;0.820197;0.822044;0.821882;46137.35029865057
20140312;0.821889;0.821828;0.823011;0.82291;58513.54022540152
20140313;0.82291;0.821868;0.824783;0.82447;76432.97051236777
20140314;0.824491;0.823371;0.824946;0.824103;62958.0602959916
20140316;0.824178;0.823879;0.824294;0.823913;834.6699765101073
20140317;0.823906;0.822429;0.824273;0.822598;51494.78025022148
20140318;0.822612;0.821153;0.823093;0.821963;53262.16041763872
20140319;0.821963;0.819558;0.822362;0.820728;60837.00034053624
20140320;0.820735;0.819457;0.822233;0.821274;71080.090432778
20140321;0.821261;0.820627;0.82203;0.82149;52957.860230892904
20140323;0.821733;0.821564;0.821841;0.821618;535.1100007295609
20140324;0.821618;0.819558;0.821814;0.820412;54064.5904647708
20140325;0.820412;0.818518;0.820964;0.81939;66852.62045112252
20140326;0.81939;0.817367;0.820143;0.819807;66643.74054123461
20140327;0.819807;0.819236;0.821281;0.82085;62610.35037609935
20140328;0.820856;0.819605;0.821153;0.820096;55128.400403007865
20140331;0.820546;0.819356;0.821625;0.821005;56514.500370293856
20140401;0.821011;0.820385;0.821456;0.820708;50821.33032433689
20140402;0.820722;0.819095;0.820816;0.819316;46046.7303943038
20140403;0.819309;0.817501;0.820096;0.818116;62123.710381664336
20140404;0.818096;0.816387;0.818612;0.818324;59746.740369983025
20140407;0.818217;0.817762;0.819995;0.819612;57638.180411435664
20140408;0.819612;0.819457;0.820971;0.820647;75813.37039183825
20140409;0.820641;0.819941;0.821652;0.820573;83960.30035638809
20140410;0.82058;0.820291;0.822172;0.821686;73251.04043709487
20140411;0.821706;0.821126;0.823011;0.822308;68481.66049868612
20140414;0.822957;0.822355;0.823649;0.822558;71105.21032376587
20140415;0.822565;0.821963;0.823133;0.822517;68607.53039792925
20140416;0.822531;0.819471;0.822531;0.820883;57608.06047010423
20140417;0.820937;0.81935;0.82178;0.819665;59829.4303874448
20140418;0.819679;0.819403;0.82017;0.819954;33803.550424553454
20140421;0.819995;0.819128;0.820143;0.819236;35710.60030976683
20140422;0.819236;0.818331;0.819383;0.818558;50378.8404520303
20140423;0.818578;0.818043;0.820176;0.819309;58050.630339019
20140424;0.819309;0.818679;0.820661;0.820008;54787.54041416943
20140425;0.820022;0.819679;0.820668;0.820022;48562.91044571251
20140428;0.820526;0.819833;0.821591;0.820291;61621.77042564005
20140429;0.820351;0.818806;0.820351;0.819565;56929.14047511668
20140430;0.819571;0.818981;0.820257;0.819262;73768.29040269554
20140501;0.819256;0.819068;0.820425;0.820136;40882.64023710787
20140502;0.820136;0.8188;0.821375;0.821045;69217.30027468503
20140505;0.82149;0.820829;0.821706;0.821139;40064.03020001948
20140506;0.821153;0.82056;0.822186;0.821268;53003.64015910029
20140507;0.821274;0.820237;0.822057;0.820493;48123.10021692514
20140508;0.820486;0.820318;0.821578;0.820964;68191.61037160456
20140509;0.820964;0.819726;0.820984;0.820055;54048.470488645136
20140512;0.820567;0.818458;0.820674;0.818726;43051.67032764852
20140513;0.818712;0.818686;0.82021;0.819901;67990.83032335341
20140514;0.819907;0.819471;0.820311;0.819558;52778.50031685084
20140515;0.819544;0.817688;0.819914;0.818759;68286.24042286724
20140516;0.818786;0.818029;0.819269;0.818056;47825.15020181238
20140519;0.818284;0.817287;0.818632;0.817588;50005.43022108823
20140520;0.817595;0.817194;0.818853;0.818304;47969.73028971254
20140521;0.818304;0.817795;0.819216;0.817983;51564.67029120028
20140522;0.817983;0.817842;0.819088;0.819048;53497.780236408114
20140523;0.819054;0.818558;0.819303;0.819202;47384.82027798147
20140526;0.819081;0.818679;0.819323;0.819236;36174.350256688886
20140527;0.819262;0.817755;0.819262;0.817922;45435.37033120543
20140528;0.817916;0.817381;0.819081;0.819001;47167.35023254901
20140529;0.819001;0.818712;0.819639;0.818847;43948.880177117884
20140530;0.81884;0.818565;0.820089;0.81943;52499.9202972278
20140602;0.819692;0.818016;0.819692;0.818404;50377.66022319347
20140603;0.818384;0.817949;0.818927;0.818692;52739.850297264755
20140604;0.818706;0.818123;0.820089;0.819632;62400.030358031385
20140605;0.819639;0.819162;0.821544;0.821322;98536.85039928557
20140606;0.821322;0.820055;0.82197;0.820318;78395.86036954075
20140609;0.820439;0.819733;0.820493;0.820136;52697.7103073448
20140610;0.820143;0.819921;0.821045;0.821018;69357.78025718777
20140611;0.821038;0.820526;0.821679;0.821234;74988.98025471716
20140612;0.821234;0.820782;0.821666;0.821436;61844.320360720165
20140613;0.821443;0.820392;0.82201;0.820661;60006.370393887155
20140616;0.820856;0.820546;0.821531;0.821274;50793.96022558957
20140617;0.821274;0.82023;0.821375;0.820749;44216.48028796911
20140618;0.820782;0.820385;0.821281;0.821153;46200.900252945736
20140619;0.821153;0.820681;0.822903;0.821997;53344.32028990983
20140620;0.82201;0.82118;0.822274;0.821774;31850.099965557456
20140623;0.822071;0.821247;0.822226;0.822118;45500.83027156442
20140624;0.822091;0.821375;0.822477;0.822321;40012.2599991262
20140625;0.822335;0.82174;0.822436;0.821807;42015.130225010216
20140626;0.821855;0.821612;0.822612;0.822213;41913.76022802293
20140627;0.822206;0.822017;0.823025;0.822598;45137.13021411002
20140630;0.822558;0.822308;0.82375;0.823601;44688.52015978098
20140701;0.823601;0.823228;0.824205;0.823757;51885.95030727983
20140702;0.823784;0.823513;0.824097;0.823744;44911.5302067101
20140703;0.823757;0.822044;0.823839;0.822605;53158.53022518009
20140704;0.822619;0.822199;0.82291;0.82291;40199.600244939335
20140707;0.822497;0.822064;0.822978;0.822727;41083.97026062757
20140708;0.822727;0.822558;0.823215;0.822768;42440.25024780631
20140709;0.822768;0.822443;0.822923;0.822808;47216.14030176401
20140710;0.822808;0.822686;0.823934;0.823594;48476.300270192325
20140711;0.823615;0.823316;0.82392;0.823798;43695.35025911033
20140714;0.823961;0.823174;0.824015;0.82335;40963.830217309296
20140715;0.823357;0.822673;0.823757;0.822876;51473.95029602201
20140716;0.822889;0.822551;0.823079;0.823079;40737.02004628629
20140717;0.823079;0.823038;0.82392;0.823845;53514.59028930962
20140718;0.823852;0.822937;0.824042;0.823025;46583.740244083114
20140721;0.823276;0.8227;0.823621;0.823506;38167.650223724544
20140722;0.82352;0.822795;0.823581;0.823066;41663.080258145936
20140723;0.823079;0.822788;0.823371;0.823316;31910.240192502733
20140724;0.82333;0.822686;0.823506;0.822998;34162.130170151584
20140725;0.822998;0.822544;0.823215;0.82312;34633.71016573906
20140728;0.823113;0.822686;0.823384;0.823249;33475.250170484185
20140729;0.823262;0.822125;0.823296;0.822355;40572.03027135134
20140730;0.822348;0.821187;0.822416;0.821322;63281.33037041872
20140731;0.821375;0.821328;0.822341;0.821828;48885.31027474255
20140801;0.821875;0.821666;0.822727;0.822213;52019.04026985914
20140804;0.822436;0.82174;0.822504;0.821828;34282.110034950085
20140805;0.821841;0.821234;0.822423;0.822423;44157.59998692572
20140806;0.822423;0.822267;0.823689;0.823357;45319.0100813508
20140807;0.823384;0.822788;0.823771;0.823425;46868.95020991564
20140808;0.823411;0.823384;0.825069;0.823655;52600.67021418364
20140811;0.824198;0.823445;0.824463;0.824205;42954.020120069385
20140812;0.824205;0.823601;0.824443;0.824253;41887.22021391244
20140813;0.824246;0.82371;0.824606;0.824606;45473.33026418835
20140814;0.824633;0.824321;0.825764;0.825389;40945.85015271603
20140815;0.825403;0.825062;0.827397;0.826802;43094.970222651966
20140818;0.826911;0.825491;0.827055;0.825491;39066.35015756637
20140819;0.825525;0.825382;0.826474;0.825825;40538.690198123455
20140820;0.825812;0.825498;0.826276;0.82573;43209.410271734
20140821;0.82575;0.825382;0.826255;0.826173;39863.98017248511
20140822;0.826153;0.825989;0.826911;0.82631;45878.54018230736
20140825;0.826221;0.825893;0.828425;0.828171;48793.33014664054
20140826;0.828137;0.826959;0.828295;0.827753;52419.980306103826
20140827;0.82778;0.827493;0.829215;0.828651;54725.56020554155
20140828;0.828651;0.828391;0.829944;0.829002;56909.32024933398
20140829;0.828981;0.828761;0.829504;0.829132;43540.040190041065
20140901;0.828748;0.828123;0.829208;0.828404;33298.19016560912
20140902;0.828418;0.827767;0.828748;0.828645;48551.35022613406
20140903;0.828645;0.827137;0.828919;0.828706;49496.900143519044
20140904;0.828741;0.828116;0.83022;0.829064;66973.67024958879
20140905;0.829071;0.828487;0.829641;0.829215;59482.970258943744
20140908;0.829476;0.828397;0.829531;0.829002;63251.420261241496
20140909;0.829009;0.828452;0.829442;0.828569;69477.64036997408
20140910;0.828576;0.825212;0.828748;0.826597;82946.75038956107
20140911;0.826603;0.826105;0.827232;0.82689;77001.85042313486
20140912;0.826904;0.826228;0.827602;0.826767;67034.18037653714
20140915;0.827465;0.8256;0.827506;0.826371;53838.96031655371
20140916;0.826385;0.826023;0.827801;0.827438;62025.98036153615
20140917;0.827472;0.8253;0.827698;0.825989;83782.65041147172
20140918;0.825989;0.825484;0.828816;0.828809;78968.3204415515
20140919;0.828809;0.82815;0.828906;0.828576;81666.94035196304
20140922;0.8285;0.827917;0.828947;0.828082;53849.47021301836
20140923;0.828089;0.827753;0.82883;0.828301;63794.370325669646
20140924;0.828322;0.827404;0.828555;0.827534;52296.38026640564
20140925;0.82752;0.827239;0.828734;0.828569;72339.7900506407
20140926;0.828569;0.828137;0.828816;0.828754;68000.95990159363
20140929;0.828837;0.82826;0.829098;0.828679;43469.210248999305
20140930;0.828686;0.828343;0.829703;0.829084;67658.61027241497
20141001;0.829077;0.82778;0.829669;0.828741;68992.76023289561
20141002;0.828761;0.827068;0.828871;0.827424;81216.48040364683
20141003;0.827424;0.825689;0.827725;0.826132;69571.44038437308
20141006;0.825137;0.8239;0.826071;0.82462;66703.03046560287
20141007;0.824627;0.823791;0.826153;0.825021;67788.53027254343
