Index;Reward;Value;Cash;Action_1;Action_2;Action_3;Action_4;Action_5;Stock_1;Stock_2;Stock_3;Stock_4;Stock_5
63;-46.065213487152505;19400.863179632805;0.6502796328046773;HOLD;SELL;BUY;SELL;SELL;0.0;0.0;22210.0;0.0;0.0
64;212.5497000000032;19613.412879632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
65;-124.82020000000193;19488.592679632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
66;-101.4997000000003;19387.092979632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
67;47.52940000000308;19434.62237963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
68;-87.5073999999986;19347.11497963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
69;-10.66080000000511;19336.454179632805;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
70;32.42660000000251;19368.880779632807;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
71;-54.19239999999991;19314.688379632807;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
72;203.22149999999965;19517.909879632807;0.6502796328046773;SELL;BUY;BUY;BUY;SELL;0.0;0.0;22210.0;0.0;0.0
73;-56.19130000000223;19461.718579632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
74;-107.71849999999904;19354.000079632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
75;67.07419999999911;19421.074279632805;0.6502796328046773;HOLD;SELL;BUY;SELL;SELL;0.0;0.0;22210.0;0.0;0.0
76;39.089600000002974;19460.163879632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
77;-60.85540000000037;19399.308479632808;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
78;57.301799999997456;19456.610279632805;0.6502796328046773;HOLD;SELL;BUY;SELL;SELL;0.0;0.0;22210.0;0.0;0.0
79;194.33750000000146;19650.947779632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
80;-12.437600000001112;19638.510179632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
81;-19.322699999996985;19619.18747963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
82;214.99279999999635;19834.180279632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
83;45.974700000002485;19880.154979632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
84;-81.73280000000159;19798.422179632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
85;115.9362000000001;19914.358379632806;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
86;-19.322700000000623;19895.035679632805;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
87;4.8862000000044645;19899.92187963281;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
88;-57.74600000000282;19842.175879632807;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
89;-69.29520000000412;19772.880679632803;0.6502796328046773;SELL;SELL;HOLD;HOLD;SELL;0.0;0.0;22210.0;0.0;0.0
