Episode;Duration;Value;Epsilon
1;0:01:23.394403;7970.893652945656;1.0
2;0:01:14.357993;5574.425303352638;0.9993571428571428
3;0:01:16.439706;8821.759379654342;0.9987142857142857
4;0:01:17.678161;5911.3602812330355;0.9980714285714285
5;0:01:08.146836;5486.309331009708;0.9974285714285713
6;0:01:13.082783;7216.610611726677;0.9967857142857142
7;0:01:11.599701;6572.549851080785;0.996142857142857
8;0:01:13.352615;6789.082931809441;0.9954999999999998
9;0:01:06.562817;5055.256050494085;0.9948571428571427
10;0:01:09.195189;6341.681876362729;0.9942142857142855
11;0:01:14.289036;7267.3942986878155;0.9935714285714283
12;0:01:13.619451;6863.566397243128;0.9929285714285712
13;0:01:13.526508;7725.191462271733;0.992285714285714
14;0:01:11.989459;5352.200608542017;0.9916428571428568
15;0:01:13.805336;7061.4421330633295;0.9909999999999997
16;0:01:14.056179;6885.583428672126;0.9903571428571425
17;0:01:14.453934;7359.673967935457;0.9897142857142853
18;0:01:16.401730;7879.087459897698;0.9890714285714282
19;0:01:17.269192;8812.350597132852;0.988428571428571
20;0:01:09.512990;5927.548976619893;0.9877857142857138
21;0:01:07.384309;5620.128475977898;0.9871428571428567
22;0:01:14.803718;7425.54440928734;0.9864999999999995
23;0:01:13.794343;6929.170958753675;0.9858571428571423
24;0:01:15.429331;7509.93074781308;0.9852142857142852
25;0:01:18.769265;8311.415835736896;0.984571428571428
26;0:01:14.468925;7077.067813100559;0.9839285714285708
27;0:01:16.931401;7559.6114622545065;0.9832857142857137
28;0:01:09.431043;6255.374493698506;0.9826428571428565
29;0:01:12.694024;6522.823783598862;0.9819999999999993
30;0:01:11.991457;5455.6757768564485;0.9813571428571422
31;0:01:10.224552;7719.596598535329;0.980714285714285
32;0:01:14.688788;6734.093681340131;0.9800714285714278
33;0:01:16.236831;7061.439040476105;0.9794285714285706
34;0:01:19.637728;5358.794274410243;0.9787857142857135
35;0:01:19.199998;8529.227484825868;0.9781428571428563
36;0:01:15.093538;6844.367143928973;0.9774999999999991
37;0:01:15.518277;8653.957411982594;0.976857142857142
38;0:01:15.906036;6663.761781082067;0.9762142857142848
39;0:01:12.487152;6767.94388601453;0.9755714285714276
40;0:01:15.065555;7140.08676862205;0.9749285714285705
41;0:01:16.470686;7778.23950256217;0.9742857142857133
42;0:01:13.985225;5810.800790486502;0.9736428571428561
43;0:01:23.867110;8035.274337568809;0.972999999999999
44;0:01:19.874582;7325.903717100617;0.9723571428571418
45;0:01:16.927405;6724.106602688656;0.9717142857142846
46;0:01:19.884574;7907.945644233432;0.9710714285714275
47;0:01:15.702161;6733.705179228982;0.9704285714285703
48;0:01:15.641200;6950.295419017315;0.9697857142857131
49;0:01:18.031721;7497.255686114397;0.969142857142856
50;0:01:11.637676;6182.193002463307;0.9684999999999988
51;0:01:09.507996;6418.278633770722;0.9678571428571416
52;0:01:16.881432;6833.474661151144;0.9672142857142845
53;0:01:16.990365;9326.837254445212;0.9665714285714273
54;0:01:12.690027;6649.205966013892;0.9659285714285701
55;0:01:15.895041;7531.783122417728;0.965285714285713
56;0:01:11.350854;6485.137434975054;0.9646428571428558
57;0:01:16.084924;6881.445553122949;0.9639999999999986
58;0:01:12.654050;6642.697593944313;0.9633571428571415
59;0:01:17.161259;8270.469550834096;0.9627142857142843
60;0:01:10.610313;5603.635334377632;0.9620714285714271
61;0:01:13.395589;6907.995363715671;0.96142857142857
62;0:01:07.977945;5753.749069529826;0.9607857142857128
63;0:01:18.092685;9321.114425757467;0.9601428571428556
64;0:01:15.885050;6831.974125137986;0.9594999999999985
65;0:01:18.187624;7895.102111615884;0.9588571428571413
66;0:01:14.671803;6969.829258230403;0.9582142857142841
67;0:01:10.869152;7598.8070663620565;0.957571428571427
68;0:01:11.289892;5620.330964452931;0.9569285714285698
69;0:01:17.931784;9485.692569037132;0.9562857142857126
70;0:01:12.384215;8091.094065636594;0.9556428571428555
71;0:01:13.880290;6799.796130836587;0.9549999999999983
72;0:01:17.422099;7458.660179316908;0.9543571428571411
73;0:01:17.084308;7818.120897877545;0.953714285714284
74;0:01:21.870345;9122.170992697007;0.9530714285714268
75;0:01:14.166114;6535.732773593675;0.9524285714285696
76;0:01:13.836317;7351.286121249757;0.9517857142857125
77;0:01:08.802431;5712.648528971732;0.9511428571428553
78;0:01:10.347475;6727.527402560194;0.9504999999999981
79;0:01:12.969852;6639.216684028411;0.949857142857141
80;0:01:15.220460;6910.332819058808;0.9492142857142838
81;0:01:14.008210;6875.711675282672;0.9485714285714266
82;0:01:14.270048;6977.24757534326;0.9479285714285695
83;0:01:12.712013;6157.60894807179;0.9472857142857123
84;0:01:08.695496;5404.49959949975;0.9466428571428551
85;0:01:18.415484;7728.417076020969;0.945999999999998
86;0:01:15.147504;7797.02579210475;0.9453571428571408
87;0:01:27.993558;7318.153450146269;0.9447142857142836
88;0:01:17.306170;7311.347726903146;0.9440714285714265
89;0:01:12.964856;6442.89253355376;0.9434285714285693
90;0:01:13.972232;6189.09307257238;0.9427857142857121
91;0:01:14.728763;8542.782580792815;0.942142857142855
92;0:01:16.162878;7291.574603045707;0.9414999999999978
93;0:01:08.513610;6180.501888785169;0.9408571428571406
94;0:01:14.170110;5483.405348011612;0.9402142857142834
95;0:01:13.366607;6410.720595192812;0.9395714285714263
96;0:01:14.316020;7056.144963535416;0.9389285714285691
97;0:01:14.608839;6821.716645713711;0.938285714285712
98;0:01:12.324254;6735.302620377931;0.9376428571428548
99;0:01:18.202615;7777.379738393029;0.9369999999999976
100;0:01:17.338150;6600.080293697371;0.9363571428571404
101;0:01:18.902182;8233.16812262876;0.9357142857142833
102;0:01:10.298505;5234.934920017188;0.9350714285714261
103;0:01:12.864917;6114.818202481788;0.9344285714285689
104;0:01:13.809334;6374.890883598818;0.9337857142857118
105;0:01:16.871439;8174.3183798129385;0.9331428571428546
106;0:01:16.077929;7993.667183162961;0.9324999999999974
107;0:01:19.423859;8654.041869438177;0.9318571428571403
108;0:01:13.852307;5987.726237445712;0.9312142857142831
109;0:01:17.185244;9755.698287846728;0.9305714285714259
110;0:00:54.093530;8043.294344884403;0.9299285714285688
111;0:00:56.956762;7764.191491133859;0.9292857142857116
112;0:00:53.659799;6631.258352411851;0.9286428571428544
113;0:00:54.519272;5824.109182068653;0.9279999999999973
114;0:00:54.259428;7901.538057508134;0.9273571428571401
115;0:00:58.469825;8743.6736734113;0.9267142857142829
116;0:00:55.291791;7071.365536815539;0.9260714285714258
117;0:00:54.295407;7278.874410057678;0.9254285714285686
118;0:00:59.162396;10431.758939080517;0.9247857142857114
119;0:00:57.423471;8117.948293423771;0.9241428571428543
120;0:00:55.568619;8080.103480075515;0.9234999999999971
121;0:00:56.390109;7448.29579380862;0.9228571428571399
122;0:00:57.578376;8607.978585077082;0.9222142857142828
123;0:00:56.348136;6637.611333902211;0.9215714285714256
124;0:00:53.313013;6688.818830835104;0.9209285714285684
125;0:00:56.755883;7636.073859253397;0.9202857142857113
126;0:00:55.836453;7411.324038461307;0.9196428571428541
127;0:00:55.392728;7158.53795566594;0.9189999999999969
128;0:00:55.575614;6837.668271654708;0.9183571428571398
129;0:00:55.704535;6592.755071938618;0.9177142857142826
130;0:00:54.164489;6256.319811695969;0.9170714285714254
131;0:01:00.935300;9376.547604607014;0.9164285714285683
132;0:00:58.439841;7673.278623541614;0.9157857142857111
133;0:00:59.524171;7429.220866390432;0.9151428571428539
134;0:00:56.342142;6091.666162086167;0.9144999999999968
135;0:00:57.408479;7553.676655741702;0.9138571428571396
136;0:00:55.022956;7708.461379140931;0.9132142857142824
137;0:00:51.466160;5317.164178319149;0.9125714285714253
138;0:00:52.805329;5682.517653967196;0.9119285714285681
139;0:00:56.749890;6729.356283103804;0.9112857142857109
140;0:00:58.229972;7723.0923585844475;0.9106428571428538
141;0:00:56.128274;7689.559404675548;0.9099999999999966
142;0:00:52.374595;6582.324022417997;0.9093571428571394
143;0:00:55.321769;5510.644609564609;0.9087142857142823
144;0:00:56.362129;8672.271377232626;0.9080714285714251
145;0:00:54.954999;7486.789979344176;0.9074285714285679
146;0:00:56.687927;8223.538258255223;0.9067857142857108
147;0:00:57.583372;8696.46243400712;0.9061428571428536
148;0:00:57.611356;9630.48051884185;0.9054999999999964
149;0:00:54.013581;6600.262408835847;0.9048571428571393
150;0:00:57.002731;8661.062038343212;0.9042142857142821
151;0:00:56.349137;7568.341786211664;0.9035714285714249
152;0:00:55.116895;7814.174777965461;0.9029285714285677
153;0:00:56.196231;7363.952984807959;0.9022857142857106
154;0:00:56.006348;7731.837627280444;0.9016428571428534
155;0:00:55.998353;8018.178261899723;0.9009999999999962
156;0:00:53.903649;5734.215779909588;0.9003571428571391
157;0:00:56.669937;6451.57916916639;0.8997142857142819
158;0:00:54.700155;7353.186949152598;0.8990714285714247
159;0:00:56.462067;7592.497128198949;0.8984285714285676
160;0:00:55.097911;6217.959583800037;0.8977857142857104
161;0:00:53.446931;5539.274612773849;0.8971428571428532
162;0:00:58.337905;9452.6872351988;0.8964999999999961
163;0:00:53.838690;7215.203232271119;0.8958571428571389
164;0:00:57.459450;7164.589502904657;0.8952142857142817
165;0:00:58.870577;8787.79758943678;0.8945714285714246
166;0:00:55.050940;7277.102354855148;0.8939285714285674
167;0:00:55.909408;6829.975147314912;0.8932857142857102
168;0:00:57.459449;8355.108254878065;0.8926428571428531
169;0:00:53.393964;6171.705675337078;0.8919999999999959
170;0:00:56.458068;7612.814470175134;0.8913571428571387
171;0:00:57.908172;8626.093202906379;0.8907142857142816
172;0:00:57.092678;8355.468231000954;0.8900714285714244
173;0:00:58.335906;8439.145682869654;0.8894285714285672
174;0:00:55.099908;7015.7480852630415;0.8887857142857101
175;0:00:55.671555;7680.239995125204;0.8881428571428529
176;0:00:51.959854;5961.261982799706;0.8874999999999957
177;0:00:56.943768;8725.472162489408;0.8868571428571386
178;0:00:57.504420;8070.442519592452;0.8862142857142814
179;0:00:54.422328;6731.9728329830705;0.8855714285714242
180;0:00:52.402577;6687.149834849649;0.8849285714285671
181;0:00:52.876284;6309.362585504226;0.8842857142857099
182;0:00:55.312778;7046.489768072629;0.8836428571428527
183;0:00:52.597456;6199.412685165897;0.8829999999999956
184;0:00:52.564476;5537.329954629765;0.8823571428571384
185;0:00:54.096529;7719.965584508281;0.8817142857142812
186;0:00:55.701535;6691.003757902739;0.8810714285714241
187;0:00:56.186237;7658.5582793689155;0.8804285714285669
188;0:00:57.344521;7827.887617011391;0.8797857142857097
189;0:00:56.281178;9426.880177029789;0.8791428571428526
190;0:00:58.114044;9542.08161394744;0.8784999999999954
191;0:00:52.689401;6256.893465604839;0.8778571428571382
192;0:00:55.313775;7953.743178575792;0.8772142857142811
193;0:01:02.451360;7831.6442929774175;0.8765714285714239
194;0:00:54.665179;6765.871545028119;0.8759285714285667
195;0:00:55.754504;8092.389762892884;0.8752857142857096
196;0:00:55.106904;8044.893993728205;0.8746428571428524
197;0:00:54.423328;6994.1449641790305;0.8739999999999952
198;0:00:56.027335;6920.14529998543;0.8733571428571381
199;0:00:56.387114;8580.191547639777;0.8727142857142809
200;0:00:55.050938;7621.446880302229;0.8720714285714237
201;0:00:52.948241;6610.339876728132;0.8714285714285666
202;0:00:54.493284;6964.90365664051;0.8707857142857094
203;0:00:57.746271;8328.430074166661;0.8701428571428522
204;0:00:56.341141;6642.537761306596;0.869499999999995
205;0:00:56.967753;8170.091087817233;0.8688571428571379
206;0:00:52.780344;5652.45667536634;0.8682142857142807
207;0:00:53.692778;8997.549512817275;0.8675714285714236
208;0:00:57.287556;7191.440284398018;0.8669285714285664
209;0:00:52.609450;5983.090714288706;0.8662857142857092
210;0:00:54.545251;6240.173257769802;0.865642857142852
211;0:00:52.959234;6225.267540531667;0.8649999999999949
212;0:00:52.824318;6787.94464099671;0.8643571428571377
213;0:00:53.779727;6368.8222005923935;0.8637142857142805
214;0:00:57.121659;5919.3709571312365;0.8630714285714234
215;0:00:57.259572;8363.035553948466;0.8624285714285662
216;0:00:55.498661;6648.203903263929;0.861785714285709
217;0:00:51.503137;6002.837669916492;0.8611428571428519
218;0:00:54.709151;6431.603464741723;0.8604999999999947
219;0:00:53.376975;8266.08201860947;0.8598571428571375
220;0:00:55.420709;7779.581324699709;0.8592142857142804
221;0:00:58.056078;10230.324780318811;0.8585714285714232
222;0:00:55.246818;7620.451750905377;0.857928571428566
223;0:00:51.863912;6091.70893821868;0.8572857142857089
224;0:00:54.151495;6796.4085341953605;0.8566428571428517
225;0:00:55.437701;8064.827883825339;0.8559999999999945
226;0:00:57.452454;7599.555332026382;0.8553571428571374
227;0:00:51.542110;4762.621224612429;0.8547142857142802
228;0:00:58.706675;8357.20845133094;0.854071428571423
229;0:00:57.096672;6702.975665793579;0.8534285714285659
230;0:00:58.341902;8802.13235203119;0.8527857142857087
231;0:00:53.279035;6283.444744784239;0.8521428571428515
232;0:00:54.099528;6906.6394169171035;0.8514999999999944
233;0:00:52.660417;6123.144220309084;0.8508571428571372
234;0:00:55.268804;7019.6597679144925;0.85021428571428
235;0:00:54.016577;5802.795694252824;0.8495714285714229
236;0:00:55.837453;7096.913475166908;0.8489285714285657
237;0:00:52.621441;6027.179001385887;0.8482857142857085
238;0:00:56.368124;8813.420144240701;0.8476428571428514
239;0:00:54.160489;7626.46408971163;0.8469999999999942
240;0:00:51.346230;6705.49467961055;0.846357142857137
241;0:00:54.634199;7065.481116214898;0.8457142857142799
242;0:00:52.106762;7183.49426647235;0.8450714285714227
243;0:00:54.934014;6910.313937558057;0.8444285714285655
244;0:00:57.482434;8531.957596153863;0.8437857142857084
245;0:00:54.530263;6818.135409346937;0.8431428571428512
246;0:00:57.231589;8029.917292487447;0.842499999999994
247;0:00:56.297168;7356.3497739417635;0.8418571428571369
248;0:00:55.650569;7350.6323383208255;0.8412142857142797
249;0:00:54.924017;8137.214421157987;0.8405714285714225
250;0:01:13.144745;7512.472702807389;0.8399285714285654
251;0:00:55.751508;6007.545042349977;0.8392857142857082
252;0:00:55.082918;8400.196474364393;0.838642857142851
253;0:00:54.400341;6844.071461009944;0.8379999999999939
254;0:00:53.834692;7345.925657807985;0.8373571428571367
255;0:00:58.472821;9501.23310817839;0.8367142857142795
256;0:00:56.687928;8845.404071286592;0.8360714285714224
257;0:00:55.517651;8058.722094669432;0.8354285714285652
258;0:00:57.702299;10853.420424050073;0.834785714285708
259;0:00:51.978840;5570.825617506661;0.8341428571428509
260;0:00:57.211603;8141.208621838639;0.8334999999999937
261;0:00:55.750507;7020.361362501986;0.8328571428571365
262;0:00:59.581138;9461.344608156662;0.8322142857142794
263;0:00:52.465539;8311.737001809111;0.8315714285714222
264;0:00:53.461923;7283.869724450539;0.830928571428565
265;0:00:53.421948;6624.78743169424;0.8302857142857079
266;0:00:52.861292;5286.990551062364;0.8296428571428507
267;0:00:56.349137;7912.664113112461;0.8289999999999935
268;0:00:59.194376;9610.85470345473;0.8283571428571364
269;0:00:56.634957;8040.523443449738;0.8277142857142792
270;0:00:51.732992;4933.360954259133;0.827071428571422
271;0:00:59.217362;7953.074070040364;0.8264285714285649
272;0:00:55.912407;6739.6556931954365;0.8257857142857077
273;0:00:57.362509;9205.550575197396;0.8251428571428505
274;0:00:57.459449;9140.302287821434;0.8244999999999933
275;0:00:56.831837;6733.677456183862;0.8238571428571362
276;0:00:54.211460;7262.5316105907805;0.823214285714279
277;0:00:54.552246;6152.486123628267;0.8225714285714218
278;0:00:50.840544;5154.4300348266515;0.8219285714285647
279;0:00:58.055080;8498.466079418475;0.8212857142857075
280;0:00:55.655566;6783.81839525094;0.8206428571428503
281;0:00:54.891039;7475.349263037851;0.8199999999999932
282;0:00:55.262808;7104.541616601738;0.819357142857136
283;0:00:59.466207;7954.0726854828445;0.8187142857142788
284;0:00:53.433940;6736.906729864984;0.8180714285714217
285;0:00:53.987598;6385.086426342824;0.8174285714285645
286;0:00:55.863437;7162.730073634134;0.8167857142857073
287;0:00:54.510275;5816.314991919901;0.8161428571428502
288;0:00:58.555771;8036.955019572054;0.815499999999993
289;0:00:55.632580;8087.083217403595;0.8148571428571358
290;0:00:53.749746;6401.255734430165;0.8142142857142787
291;0:00:54.895036;7981.222284792612;0.8135714285714215
292;0:00:56.895798;6668.46266070795;0.8129285714285643
293;0:00:55.926397;8364.486929053388;0.8122857142857072
294;0:00:55.785482;6545.512576098305;0.81164285714285
295;0:00:56.149260;8398.01068320869;0.8109999999999928
296;0:00:59.687068;9358.188887789682;0.8103571428571357
297;0:00:55.274801;6512.776101555449;0.8097142857142785
298;0:00:51.845923;4905.574280092797;0.8090714285714213
299;0:01:00.638484;7191.720039798582;0.8084285714285642
300;0:00:56.890799;7326.203883619642;0.807785714285707
301;0:00:57.320536;7890.560796741405;0.8071428571428498
302;0:00:55.490666;6269.761800643839;0.8064999999999927
303;0:00:53.222070;5619.099781726389;0.8058571428571355
304;0:00:59.547157;10158.276295764757;0.8052142857142783
305;0:00:56.065313;6459.49301443261;0.8045714285714212
306;0:00:54.817082;6816.754975097226;0.803928571428564
307;0:00:54.096531;7809.308147274911;0.8032857142857068
308;0:00:57.263589;7385.408447883884;0.8026428571428497
309;0:00:59.057460;10760.79077595334;0.8019999999999925
310;0:00:55.852443;7822.868609814501;0.8013571428571353
311;0:00:57.789244;8884.59707442836;0.8007142857142782
312;0:00:57.120658;8342.854107340569;0.800071428571421
313;0:00:59.994880;9610.129687584613;0.7994285714285638
314;0:00:58.595746;8842.925218253362;0.7987857142857067
315;0:01:00.001875;8311.384706126237;0.7981428571428495
316;0:00:56.121276;7820.607842092183;0.7974999999999923
317;0:00:53.119134;6017.192339756479;0.7968571428571352
318;0:00:56.793861;7564.764846793618;0.796214285714278
319;0:00:54.725140;6403.943451451669;0.7955714285714208
320;0:00:58.085064;8748.90232478103;0.7949285714285637
321;0:00:58.714672;8691.137819122714;0.7942857142857065
322;0:00:58.104049;8538.829132289355;0.7936428571428493
323;0:00:57.607357;9954.686928687308;0.7929999999999922
324;0:00:59.278323;8926.701891457129;0.792357142857135
325;0:00:57.069691;10049.009355050302;0.7917142857142778
326;0:00:58.909553;9277.575039861043;0.7910714285714207
327;0:00:57.843212;8673.4533999593;0.7904285714285635
328;0:00:55.052941;7669.794998020072;0.7897857142857063
329;0:00:52.399578;6643.582820624922;0.7891428571428492
330;0:00:55.884426;7773.678927645173;0.788499999999992
331;0:00:52.476530;5825.483127261725;0.7878571428571348
332;0:00:58.555771;8983.44229482139;0.7872142857142777
333;0:00:53.012200;6145.254542369051;0.7865714285714205
334;0:00:56.125275;7009.4185010752;0.7859285714285633
335;0:00:56.256194;6643.08582278306;0.7852857142857061
336;0:00:54.050557;6010.023090466274;0.784642857142849
337;0:00:54.096527;7720.274138095613;0.7839999999999918
338;0:00:56.950765;8068.69566820327;0.7833571428571346
339;0:00:52.752360;6680.468884782441;0.7827142857142775
340;0:00:54.685165;7194.215755278288;0.7820714285714203
341;0:00:55.415714;7029.331772915588;0.7814285714285631
342;0:00:54.399340;8122.674637231981;0.780785714285706
343;0:00:58.344900;9284.110344338866;0.7801428571428488
344;0:00:53.568858;6214.218538370375;0.7794999999999916
345;0:00:53.822699;7773.019913470247;0.7788571428571345
346;0:00:54.081539;7301.848144384702;0.7782142857142773
347;0:00:53.726758;6891.260358491671;0.7775714285714201
348;0:00:54.292409;6346.600740472056;0.776928571428563
349;0:00:56.796858;7443.252517488484;0.7762857142857058
350;0:00:53.156111;5655.112158007979;0.7756428571428486
351;0:00:53.762736;7616.30293273702;0.7749999999999915
352;0:00:53.859676;7704.669655823239;0.7743571428571343
353;0:00:57.050701;9380.338511497073;0.7737142857142771
354;0:00:54.925018;7586.022545196579;0.77307142857142
355;0:00:56.757883;8747.353347777427;0.7724285714285628
356;0:01:05.775306;7389.28509657668;0.7717857142857056
357;0:01:09.087255;10650.94293595206;0.7711428571428485
358;0:01:08.009920;8239.860571309991;0.7704999999999913
359;0:01:07.623159;10271.548629816903;0.7698571428571341
360;0:01:03.787533;8356.179647900151;0.769214285714277
361;0:00:56.915785;7445.004887323427;0.7685714285714198
362;0:00:54.470298;6390.832828924227;0.7679285714285626
363;0:00:56.259191;8706.868479236766;0.7672857142857055
364;0:00:54.098530;8112.630477723289;0.7666428571428483
365;0:00:55.531643;8025.235781409938;0.7659999999999911
366;0:00:55.455689;8910.382085146666;0.765357142857134
367;0:01:02.208511;10536.370305804488;0.7647142857142768
368;0:00:56.492044;8520.097821466157;0.7640714285714196
369;0:00:55.664558;7828.927374467315;0.7634285714285625
370;0:00:58.137029;9326.079370159245;0.7627857142857053
371;0:00:55.251814;8328.313404763503;0.7621428571428481
372;0:00:55.850444;6332.012398236408;0.761499999999991
373;0:00:59.946909;7691.736972983852;0.7608571428571338
374;0:00:54.316393;7173.435858360326;0.7602142857142766
375;0:00:55.431705;8479.608677845297;0.7595714285714195
376;0:00:57.202610;8010.810799394611;0.7589285714285623
377;0:00:55.325769;6922.490073366525;0.7582857142857051
378;0:00:53.726760;7453.953339626008;0.757642857142848
379;0:00:56.856819;8333.649969239617;0.7569999999999908
380;0:00:53.925636;6982.152919064513;0.7563571428571336
381;0:01:00.347663;10692.845081131645;0.7557142857142765
382;0:00:54.497282;7951.911334988829;0.7550714285714193
383;0:00:53.862674;6584.964928525585;0.7544285714285621
384;0:00:54.529262;6883.081552555192;0.753785714285705
385;0:00:53.837691;6361.837112291319;0.7531428571428478
386;0:00:52.609451;6096.158906461021;0.7524999999999906
387;0:00:56.756882;9610.223809790208;0.7518571428571335
388;0:00:53.717763;7041.7699968524075;0.7512142857142763
389;0:00:54.056557;6475.862822851361;0.7505714285714191
390;0:00:55.433703;7675.7458672160865;0.749928571428562
391;0:00:55.880426;7032.217638733984;0.7492857142857048
392;0:00:54.875049;6409.71931564019;0.7486428571428476
393;0:00:52.946243;6299.146207155889;0.7479999999999905
394;0:00:52.183714;6333.430010710018;0.7473571428571333
395;0:00:58.133034;9866.661781793171;0.7467142857142761
396;0:00:56.975746;8148.320902993541;0.746071428571419
397;0:00:55.211837;7465.067814684488;0.7454285714285618
398;0:00:58.816610;8979.097361647471;0.7447857142857046
399;0:00:52.542490;6651.71719614012;0.7441428571428474
400;0:00:56.121277;9009.464864215373;0.7434999999999903
401;0:00:54.801093;7074.8063998678135;0.7428571428571331
402;0:00:53.068166;6996.562949496971;0.742214285714276
403;0:00:53.927635;8072.622219967268;0.7415714285714188
404;0:00:57.924162;8684.68467987281;0.7409285714285616
405;0:00:58.325913;8121.353274609248;0.7402857142857044
406;0:00:57.280559;9182.876511083385;0.7396428571428473
407;0:00:58.787629;8845.321140100794;0.7389999999999901
408;0:00:54.092531;7767.200664948715;0.7383571428571329
409;0:00:59.156400;8807.547948734797;0.7377142857142758
410;0:00:54.686164;7672.685152136959;0.7370714285714186
411;0:00:59.757026;9035.859520678274;0.7364285714285614
412;0:00:56.253195;9147.184047381877;0.7357857142857043
413;0:00:57.270565;8953.558473176763;0.7351428571428471
414;0:00:55.423709;6991.937998097142;0.7344999999999899
415;0:00:55.516652;9328.748612597441;0.7338571428571328
416;0:00:55.167865;7104.744409906322;0.7332142857142756
417;0:00:58.433847;8095.474285538029;0.7325714285714184
418;0:00:56.715908;8375.460978149778;0.7319285714285613
419;0:00:57.756265;9256.69585857918;0.7312857142857041
420;0:00:54.402342;6525.9626130437055;0.7306428571428469
421;0:00:54.539255;6986.724178543914;0.7299999999999898
422;0:00:54.326388;7797.944178035624;0.7293571428571326
423;0:00:58.003112;8693.008158039243;0.7287142857142754
424;0:00:59.467206;10546.446802958804;0.7280714285714183
425;0:00:53.899651;7738.036833679823;0.7274285714285611
426;0:01:02.690213;6951.059172983684;0.7267857142857039
427;0:00:56.842833;8087.206137186986;0.7261428571428468
428;0:00:54.344376;7686.834433472517;0.7254999999999896
429;0:00:58.403863;9501.335844305253;0.7248571428571324
430;0:00:55.135886;7535.836702166395;0.7242142857142753
431;0:00:58.373883;9413.939657838246;0.7235714285714181
432;0:00:56.075305;8116.545170666881;0.7229285714285609
