Date;Hour;Open;Low;High;Close;Volume
20140102;0;1.22645;1.22643;1.22777;1.22706;251.75999978184691
20140102;1;1.22706;1.22701;1.22786;1.2272299999999998;1688.3600010871894
20140102;2;1.2272299999999998;1.2271100000000001;1.22777;1.22722;1917.000008225441
20140102;3;1.22722;1.2267;1.22722;1.22671;1754.8600034713738
20140102;4;1.22672;1.22672;1.2273399999999999;1.22709;1578.179988622666
20140102;5;1.22709;1.22696;1.22751;1.2275;4937.559940576551
20140102;6;1.2275;1.2271299999999998;1.22861;1.22794;2706.180004119874
20140102;7;1.22794;1.2273100000000001;1.2283899999999999;1.22789;4039.8099863529205
20140102;8;1.22791;1.2271100000000001;1.22801;1.22761;2974.199987888336
20140102;9;1.22763;1.22668;1.2278;1.22769;3296.769951105118
20140102;10;1.2276799999999999;1.22764;1.2308700000000001;1.2303600000000001;9416.670022726059
20140102;11;1.2304700000000002;1.22966;1.23151;1.2309700000000001;5904.999988436699
20140102;12;1.23096;1.23052;1.23203;1.23072;4821.940004467963
20140102;13;1.23075;1.22949;1.23124;1.23005;7428.379965186118
20140102;14;1.23009;1.2300799999999998;1.23165;1.23043;8732.459980368612
20140102;15;1.23043;1.22932;1.23115;1.2294;7461.829983316362
20140102;16;1.2294;1.22858;1.2298200000000001;1.22963;6237.34995985031
20140102;17;1.22963;1.2288;1.2302799999999998;1.23024;8955.779968023304
20140102;18;1.23027;1.22961;1.23068;1.23;4905.599970340729
20140102;19;1.23;1.22975;1.2304700000000002;1.2298;1649.3300036191933
20140102;20;1.2298;1.22949;1.23014;1.2296799999999999;1019.89000082016
20140102;21;1.22967;1.22916;1.22997;1.2297200000000001;1228.619999051094
20140102;22;1.2297200000000001;1.22892;1.22985;1.229;1023.5700019672513
20140102;23;1.229;1.22864;1.2291;1.2289;1252.1200006827714
20140103;0;1.2289;1.2286;1.2292;1.2291100000000001;566.9100032672286
20140103;1;1.22909;1.2285700000000002;1.22909;1.22878;1048.50998878479
20140103;2;1.22878;1.22876;1.2292399999999999;1.22902;984.4299863576888
20140103;3;1.22904;1.22878;1.22946;1.22915;1793.6799728870385
20140103;4;1.22915;1.22859;1.2293399999999999;1.22876;2317.119975551963
