Date;Hour;Open;Low;High;Close;Volume
20140102;0;144.814;144.735;145.039;144.942;1633.08000459522
20140102;1;144.945;144.909;145.109;144.997;2178.3899989128117
20140102;2;144.99;144.829;145.02;144.907;3302.140007853509
20140102;3;144.907;144.799;144.95600000000005;144.933;3799.7800079584113
20140102;4;144.931;144.871;144.958;144.878;3845.760010361672
20140102;5;144.878;144.871;145.006;144.92700000000005;3483.270010709763
20140102;6;144.929;144.715;144.934;144.736;3539.020013451576
20140102;7;144.734;144.72299999999996;144.893;144.87;2965.3700107336035
20140102;8;144.869;144.747;144.873;144.822;4966.140020370484
20140102;9;144.822;144.612;144.85399999999996;144.688;7402.920032143593
20140102;10;144.684;144.50799999999995;144.727;144.623;11540.050072431564
20140102;11;144.623;144.6;144.789;144.665;14498.580137610437
20140102;12;144.665;144.515;144.684;144.637;10182.350088000301
20140102;13;144.639;144.238;144.643;144.27700000000004;8709.670046091078
20140102;14;144.275;143.741;144.275;143.829;9977.67005252838
20140102;15;143.82399999999996;143.43200000000004;143.844;143.483;11879.410078167915
20140102;16;143.48;142.982;143.505;143.07299999999995;14991.150089025496
20140102;17;143.089;142.887;143.442;143.438;17038.650113940243
20140102;18;143.43;143.285;143.517;143.317;10935.470099091532
20140102;19;143.317;143.19;143.39600000000004;143.369;5376.120011925699
20140102;20;143.36700000000005;143.036;143.36700000000005;143.06799999999996;4948.110004425048
20140102;21;143.06799999999996;142.842;143.128;142.94;5963.980009555816
20140102;22;142.942;142.94;143.143;143.131;3988.4200016185637
20140102;23;143.13299999999995;143.04399999999995;143.30100000000004;143.246;3100.589999698101
20140103;0;143.238;143.10299999999995;143.27200000000005;143.236;1964.5100117176767
20140103;1;143.236;143.166;143.29;143.27;1964.9700015783303
20140103;2;143.267;143.194;143.314;143.194;2270.6900103092194
20140103;3;143.19799999999995;143.07;143.27200000000005;143.072;3215.690006732941
20140103;4;143.072;142.225;143.09;142.435;9555.670020580288
20140103;5;142.436;142.31;142.579;142.406;5228.259999275207
20140103;6;142.406;142.366;142.52200000000005;142.382;3297.879992485046
20140103;7;142.382;142.089;142.393;142.24;6098.950018644336
20140103;8;142.237;142.165;142.407;142.35299999999995;4618.980016946792
20140103;9;142.351;142.31799999999996;142.628;142.472;6951.400029420855
20140103;10;142.472;142.078;142.526;142.377;11473.660024642946
20140103;11;142.377;142.25799999999995;142.41;142.359;7808.70000422001
20140103;12;142.352;142.342;142.515;142.484;5586.83000731468
20140103;13;142.484;142.41299999999995;142.569;142.424;7164.88000023365
20140103;14;142.422;142.29399999999995;142.696;142.531;8795.41000366211
20140103;15;142.531;142.34799999999996;142.56799999999996;142.44899999999996;9160.1500146389
20140103;16;142.44899999999996;141.966;142.453;142.13299999999995;12633.150030255318
20140103;17;142.136;141.983;142.221;142.208;10017.860025525097
20140103;18;142.208;142.112;142.412;142.112;8542.290053606032
20140103;19;142.112;142.059;142.188;142.14600000000004;5924.589999437333
20140103;20;142.144;141.96200000000005;142.151;142.102;3207.5600069761267
20140103;21;142.09799999999996;142.05200000000005;142.32;142.319;4047.160011649131
20140103;22;142.319;142.27700000000004;142.455;142.315;5227.220010615885
20140103;23;142.313;142.296;142.499;142.424;2471.2700056582685
20140106;0;142.493;142.463;142.60399999999996;142.595;1794.7799999713898
20140106;1;142.588;142.491;142.659;142.634;2883.3400021791463
20140106;2;142.632;142.174;142.651;142.28799999999995;8017.020009517671
20140106;3;142.28799999999995;141.499;142.292;141.61;7843.730011820789
20140106;4;141.612;141.576;141.785;141.713;4799.520010590553
