Date;Hour;Open;Low;High;Close;Volume
20140102;0;1.46355;1.46187;1.46548;1.46466;1331.5600058436396
20140102;1;1.46475;1.46459;1.46633;1.46553;1400.8599997758865
20140102;2;1.46553;1.4639;1.46601;1.464;1679.679998755455
20140102;3;1.46397;1.46292;1.46445;1.46423;2274.180001378059
20140102;4;1.46421;1.46366;1.46571;1.46392;2792.470002651216
20140102;5;1.46392;1.46318;1.46469;1.46361;1454.7799993753433
20140102;6;1.46361;1.4615200000000002;1.46361;1.46187;1482.1899991035461
20140102;7;1.4619;1.46099;1.46235;1.46225;1765.0799992084505
20140102;8;1.4622;1.46165;1.4628700000000001;1.4619799999999998;1741.0500016212466
20140102;9;1.4619799999999998;1.46104;1.46345;1.4618200000000001;4010.3200036287294
20140102;10;1.46173;1.45916;1.46306;1.45961;6839.700010657314
20140102;11;1.45961;1.45899;1.4615;1.46048;7147.630014300348
20140102;12;1.46048;1.45864;1.4607700000000001;1.46031;5027.570008277892
20140102;13;1.46041;1.45779;1.4605;1.45814;8089.580008745192
20140102;14;1.45814;1.4517799999999998;1.4584;1.45286;8963.380007505415
20140102;15;1.45287;1.44956;1.45299;1.45081;9385.5400083065
20140102;16;1.45078;1.4452200000000002;1.4511;1.44525;11164.270022392273
20140102;17;1.4452399999999999;1.44436;1.45312;1.45307;11832.95001399517
20140102;18;1.45308;1.45205;1.45446;1.45374;7047.410003423689
20140102;19;1.4537200000000001;1.4533200000000002;1.45505;1.45505;4391.880014538765
20140102;20;1.45505;1.4540899999999999;1.45676;1.45594;3609.360015034676
20140102;21;1.45594;1.45472;1.4572399999999999;1.4556;4755.5200165510205
20140102;22;1.4556;1.4553399999999999;1.45855;1.45834;3688.960012398661
20140102;23;1.45832;1.4564700000000002;1.45872;1.45868;2257.530001275242
20140103;0;1.45874;1.45671;1.45874;1.45769;1138.249999165535
20140103;1;1.45775;1.45731;1.4581;1.45797;1267.0399991273882
20140103;2;1.45797;1.4573200000000002;1.45845;1.45743;1778.8200007677078
20140103;3;1.45745;1.45674;1.4575799999999999;1.45687;2680.5199930667873
20140103;4;1.45687;1.45504;1.4573399999999999;1.45541;4831.379983305931
20140103;5;1.45541;1.45504;1.4561600000000001;1.4552200000000002;2389.149996876716
20140103;6;1.4552100000000001;1.45389;1.45735;1.45407;3450.939993977546
20140103;7;1.45407;1.45245;1.45424;1.45289;3265.669989943504
20140103;8;1.45289;1.45282;1.45439;1.4542899999999999;2499.249999642372
20140103;9;1.45426;1.45426;1.45601;1.45533;4946.840002894402
