Date;Hour;Open;Low;High;Close;Volume
20140102;0;1.37553;1.3739;1.37652;1.37585;1088.6100004538894
20140102;1;1.37599;1.3759;1.3772;1.37653;1636.280000075698
20140102;2;1.37653;1.37585;1.37691;1.37592;1794.3500034809106
20140102;3;1.3759;1.37507;1.37653;1.3763;1841.7900059819215
20140102;4;1.37629;1.37598;1.37674;1.3766200000000002;1610.1000055074692
20140102;5;1.3766200000000002;1.37632;1.37746;1.3766;1765.9900068044665
20140102;6;1.37661;1.37439;1.37661;1.3746;2003.6600133180616
20140102;7;1.3746;1.37445;1.37581;1.37573;1970.3200099468224
20140102;8;1.37571;1.3747;1.37582;1.37506;3058.8600108623505
20140102;9;1.37506;1.3725;1.37535;1.3732;7142.680038571359
20140102;10;1.37319;1.37159;1.3741;1.37271;13441.2800732851
20140102;11;1.37273;1.3722;1.37421;1.37294;11905.570055127144
20140102;12;1.37293;1.37198;1.37323;1.37242;9926.860073924063
20140102;13;1.3724;1.36838;1.3724;1.36892;15157.310088485481
20140102;14;1.36892;1.3636700000000002;1.36892;1.3648;17549.900108069185
20140102;15;1.3648;1.36355;1.3661;1.36514;18492.7401060462
20140102;16;1.36515;1.36435;1.36574;1.36461;20007.920112848282
20140102;17;1.36457;1.36294;1.36599;1.36576;23173.300121977925
20140102;18;1.36575;1.36548;1.36766;1.36697;15783.290089249613
20140102;19;1.36697;1.36625;1.36756;1.36744;7968.860051810743
20140102;20;1.36744;1.36671;1.36759;1.36677;6189.980039238931
20140102;21;1.3667;1.36504;1.36693;1.3652;6847.140048697593
20140102;22;1.3652;1.3650799999999998;1.36638;1.36634;6094.900038830934
20140102;23;1.3663299999999998;1.36616;1.3671799999999998;1.3671799999999998;3174.6800137683754
20140103;0;1.3671799999999998;1.36595;1.36726;1.36639;1182.0500046238305
20140103;1;1.36637;1.36618;1.36674;1.36653;1034.0000032186508
20140103;2;1.36653;1.36609;1.36719;1.36609;2430.3300117254253
20140103;3;1.3661;1.36537;1.3665200000000002;1.36545;4778.720034599304
20140103;4;1.36545;1.36491;1.36639;1.36548;7422.600047826768
20140103;5;1.36549;1.36543;1.36655;1.36579;3811.4900352954883
20140103;6;1.36579;1.36575;1.3666;1.36632;3272.2500216960907
20140103;7;1.3663299999999998;1.36445;1.36651;1.36478;5499.580034136771
20140103;8;1.36478;1.36466;1.36537;1.3651799999999998;3377.0100208520894
20140103;9;1.3651799999999998;1.3645;1.36616;1.3650799999999998;8145.990066155789
20140103;10;1.36507;1.36329;1.36563;1.36389;14517.790098756555
20140103;11;1.36388;1.3628;1.36511;1.36466;12529.180076897144
20140103;12;1.36466;1.3643;1.36544;1.3646;8719.990059256555
20140103;13;1.36457;1.3639;1.36509;1.36394;9588.530050635338
20140103;14;1.36394;1.36362;1.36586;1.36422;12917.88008344173
20140103;15;1.36422;1.36221;1.36473;1.36375;14610.220077514648
20140103;16;1.36375;1.36044;1.36387;1.36096;19883.19011026621
20140103;17;1.36097;1.35992;1.3614700000000002;1.36126;15432.910121858118
20140103;18;1.36123;1.36034;1.36174;1.36048;11284.310071706775
20140103;19;1.36046;1.35932;1.36069;1.36037;11839.080070734026
20140103;20;1.36036;1.35962;1.36049;1.36027;6579.430049300192
20140103;21;1.36028;1.3594700000000002;1.36067;1.35987;6641.320034146313
20140103;22;1.35987;1.35825;1.35994;1.35828;7650.800055861475
20140103;23;1.3582;1.3582;1.35925;1.35874;2700.2500081881885
20140106;0;1.35935;1.35897;1.36004;1.36004;1210.2699993848805
20140106;1;1.36004;1.3589;1.36005;1.35955;1612.8100045919418
20140106;2;1.3595700000000002;1.35872;1.36009;1.35983;5095.740028716622
20140106;3;1.35982;1.35796;1.35986;1.35826;5734.190041065217
20140106;4;1.35826;1.3578;1.3588;1.35853;4607.300038218499
20140106;5;1.35853;1.35805;1.35885;1.35836;2358.250017881393
20140106;6;1.35836;1.35794;1.35847;1.35825;2079.3900159597392
20140106;7;1.35826;1.35755;1.35854;1.35793;2572.0300230979924
20140106;8;1.35793;1.35715;1.3589;1.35856;4871.500040888786
20140106;9;1.35856;1.3575;1.35898;1.35804;7743.0400698184985
20140106;10;1.3580299999999998;1.35798;1.3606200000000002;1.35954;14885.360118508335
20140106;11;1.35956;1.3595;1.36144;1.36113;14717.300110578535
20140106;12;1.36114;1.36034;1.3621299999999998;1.36169;10427.970067143442
20140106;13;1.36169;1.36018;1.3622;1.3605200000000002;9041.320073723791
20140106;14;1.3605200000000002;1.35978;1.36092;1.36018;8363.860067605972
20140106;15;1.3602;1.35956;1.36066;1.35987;12150.990115165712
20140106;16;1.35987;1.3593;1.36184;1.3614;16456.22011291981
20140106;17;1.36144;1.36144;1.36466;1.36422;21293.0101384297
20140106;18;1.36421;1.3635;1.36512;1.36353;12161.760088801384
20140106;19;1.36354;1.3633;1.36474;1.36385;10528.100087046623
20140106;20;1.36385;1.36384;1.36527;1.36444;8030.730045437814
20140106;21;1.36442;1.36299;1.36453;1.36349;5222.450042128562
20140106;22;1.3634700000000002;1.3629;1.36366;1.3635700000000002;3965.060039401053
20140106;23;1.3635700000000002;1.36267;1.3636700000000002;1.36277;2491.740018680692
20140107;0;1.36276;1.36274;1.36345;1.36336;1941.3300076574087
20140107;1;1.36334;1.36257;1.36334;1.36296;2485.0900082364683
20140107;2;1.36297;1.362;1.36332;1.36234;3793.900013089181
20140107;3;1.36235;1.36212;1.3627200000000002;1.36247;3504.5500313043603
20140107;4;1.36247;1.36243;1.36319;1.36274;3436.500023603439
20140107;5;1.36276;1.36229;1.36316;1.36246;3053.000022888184
20140107;6;1.36245;1.36235;1.36275;1.36244;1855.720014214516
20140107;7;1.36244;1.36201;1.36266;1.36211;3344.7100275754933
20140107;8;1.36211;1.36102;1.3624;1.36194;5816.6900478601465
20140107;9;1.36194;1.36164;1.3627;1.36184;6631.970046281812
20140107;10;1.36183;1.36125;1.36286;1.36276;10987.71008685231
20140107;11;1.36276;1.3616;1.36325;1.36188;13976.940094947815
20140107;12;1.36188;1.36127;1.3646200000000002;1.36415;20707.02007520199
20140107;13;1.36415;1.36343;1.36501;1.36364;12967.040056347843
20140107;14;1.36363;1.36363;1.36562;1.36428;13470.080062985415
20140107;15;1.36429;1.36247;1.3650799999999998;1.3629;18774.460080005225
20140107;16;1.3629;1.3619;1.36355;1.36214;18593.01004755497
20140107;17;1.36214;1.35965;1.36228;1.36064;15900.67008280754
20140107;18;1.3606200000000002;1.3605200000000002;1.36217;1.36169;12373.800094723701
20140107;19;1.3617;1.36164;1.36399;1.36292;11269.430070519453
20140107;20;1.36293;1.3615700000000002;1.36314;1.36174;6810.410052895547
20140107;21;1.36174;1.3613;1.3621299999999998;1.36172;5532.7300362586975
20140107;22;1.36173;1.36121;1.36182;1.36136;4052.7000229656687
20140107;23;1.36137;1.36126;1.3616700000000002;1.36152;3234.2800145968795
20140108;0;1.36154;1.36086;1.36183;1.36137;1876.16000314802
20140108;1;1.36136;1.36136;1.36179;1.3617;2209.6300157308583
20140108;2;1.3617;1.3605;1.3617;1.36076;4691.240043282509
20140108;3;1.36077;1.3606;1.36325;1.36279;6569.780058458448
20140108;4;1.36279;1.36263;1.3630000000000002;1.3628;2142.420017242432
20140108;5;1.3628;1.362;1.36281;1.36219;3267.33002793789
20140108;6;1.36219;1.36215;1.36326;1.36319;3294.0400285720825
20140108;7;1.36319;1.3626;1.3635;1.36292;3988.7600286006927
20140108;8;1.36295;1.3625;1.36331;1.36284;4745.410037398338
20140108;9;1.36286;1.36163;1.36286;1.36176;6088.540056347849
20140108;10;1.36176;1.35992;1.36176;1.36075;13959.350098371506
20140108;11;1.36073;1.35977;1.36113;1.3603299999999998;10471.490075111384
20140108;12;1.3603299999999998;1.358;1.36082;1.35839;14567.100094437601
20140108;13;1.35835;1.358;1.35887;1.3582299999999998;8488.850062727926
20140108;14;1.3583;1.35816;1.35936;1.35889;9423.02006411552
20140108;15;1.3589;1.3567;1.35976;1.35943;19788.01011872292
20140108;16;1.35943;1.35894;1.36079;1.36003;18804.41013486684
20140108;17;1.36007;1.35991;1.3618;1.36;18325.290113270283
20140108;18;1.35998;1.35845;1.36043;1.35861;13363.740095853804
20140108;19;1.35861;1.35579;1.35861;1.35707;11187.240080475809
20140108;20;1.35707;1.35611;1.35738;1.35703;6858.1400552988025
20140108;21;1.35703;1.35529;1.3586200000000002;1.35821;15336.380086421968
20140108;22;1.35814;1.35725;1.35867;1.35818;7534.020051747562
20140108;23;1.35817;1.35733;1.3582299999999998;1.35754;3439.5800264254212
20140109;0;1.35752;1.35714;1.35792;1.3575;1095.7200047224762
20140109;1;1.3575;1.35707;1.35781;1.35715;1872.890008687973
20140109;2;1.35714;1.35666;1.35773;1.35751;4293.4100279808035
20140109;3;1.35751;1.35709;1.35794;1.35785;4129.530038237572
20140109;4;1.35785;1.35709;1.35787;1.3577;3568.760030031204
20140109;5;1.3577;1.35766;1.35856;1.35791;4161.400039434434
20140109;6;1.35791;1.3575;1.35794;1.35792;2489.7200182676315
20140109;7;1.35793;1.35772;1.35904;1.35879;3322.2100288867955
20140109;8;1.35879;1.35879;1.35945;1.35939;4485.950037837027
20140109;9;1.35939;1.35913;1.3601299999999998;1.3601;8647.030075073244
20140109;10;1.36009;1.35931;1.3611799999999998;1.36092;14220.700119137759
20140109;11;1.36092;1.36047;1.36217;1.36098;12708.08009505272
20140109;12;1.36098;1.36015;1.36172;1.36103;12584.120105266573
20140109;13;1.36103;1.35995;1.36155;1.36017;9898.910076379774
