Episode;Duration;Value;Epsilon
1;0:00:31.689394;9247.761883610516;1.0
2;0:00:31.096761;7506.41786914956;0.9993571428571428
3;0:00:29.781573;7928.658496264053;0.9987142857142857
4;0:00:27.796801;7200.717030938526;0.9980714285714285
5;0:00:28.101613;5932.734795740638;0.9974285714285713
6;0:00:29.396812;7344.723113857848;0.9967857142857142
7;0:00:28.906115;7629.083949090982;0.996142857142857
8;0:00:27.699862;6627.293839570462;0.9954999999999998
9;0:00:28.508360;6996.2141791277;0.9948571428571427
10;0:00:29.233914;6894.59349805701;0.9942142857142855
11;0:00:26.640517;6794.201148982425;0.9935714285714283
12;0:00:26.842393;6513.490982934087;0.9929285714285712
13;0:00:29.301872;8217.58839872368;0.992285714285714
14;0:00:32.141115;8012.656987193918;0.9916428571428568
15;0:00:26.044887;5984.137344329183;0.9909999999999997
16;0:00:27.075247;7038.703027664692;0.9903571428571425
17;0:00:30.955849;8086.675711428005;0.9897142857142853
18;0:00:32.201076;9864.627731279874;0.9890714285714282
19;0:00:26.794422;5282.321844269223;0.988428571428571
20;0:00:31.643423;8433.363091911699;0.9877857142857138
21;0:00:29.397810;6866.367733672522;0.9871428571428567
22;0:00:29.873520;6911.319235485404;0.9864999999999995
23;0:00:28.423415;6543.416939955059;0.9858571428571423
24;0:00:27.633902;6639.059308308307;0.9852142857142852
25;0:00:33.687156;9854.281044202657;0.984571428571428
26;0:00:26.039888;5990.422598454465;0.9839285714285708
27;0:00:27.103230;6204.52695634472;0.9832857142857137
28;0:00:26.319715;5703.648389376269;0.9826428571428565
29;0:00:28.630285;6959.5224488495;0.9819999999999993
30;0:00:28.320478;7271.123651843271;0.9813571428571422
31;0:00:32.903642;9308.018903490049;0.980714285714285
32;0:00:27.188176;6084.0611347550175;0.9800714285714278
33;0:00:26.955322;6183.028650621058;0.9794285714285706
34;0:00:28.812175;8066.122675522927;0.9787857142857135
35;0:00:30.359217;7277.235771091583;0.9781428571428563
36;0:00:30.286261;7732.001589927591;0.9774999999999991
37;0:00:30.635043;6912.081176582789;0.976857142857142
38;0:00:28.663266;6848.980435557093;0.9762142857142848
39;0:00:26.986304;6222.0054792299;0.9755714285714276
