Episode;Duration;Value;Epsilon
1;0:00:35.472059;6175.624019473708;1.0
2;0:00:33.195535;6391.124670631892;0.9993571428571428
3;0:00:31.664567;5074.966559181569;0.9987142857142857
4;0:00:40.168054;6651.346900101455;0.9980714285714285
5;0:00:48.786206;6115.132779324473;0.9974285714285713
6;0:01:01.143876;8671.112658808512;0.9967857142857142
7;0:01:08.107519;8531.17400412519;0.996142857142857
8;0:01:48.241072;6361.239452625973;0.9954999999999998
9;0:01:55.266204;5712.690399733825;0.9948571428571427
10;0:01:03.076274;7938.872388100629;0.9942142857142855
11;0:00:52.057790;5345.546980156275;0.9935714285714283
12;0:00:59.438742;7298.14688742017;0.9929285714285712
13;0:01:03.717565;7270.3403858005595;0.992285714285714
14;0:00:57.482091;8186.693535415655;0.9916428571428568
15;0:00:58.466267;7065.91536691524;0.9909999999999997
16;0:00:58.943541;6853.288115546462;0.9903571428571425
17;0:00:58.059653;6993.531866435516;0.9897142857142853
18;0:00:48.838389;4569.987845969208;0.9890714285714282
19;0:00:58.225341;7002.343023541374;0.988428571428571
20;0:00:57.527683;6885.91752990086;0.9877857142857138
21;0:00:57.814059;7258.004997457988;0.9871428571428567
22;0:01:03.797673;9083.693983706522;0.9864999999999995
23;0:01:00.219672;8474.264999580286;0.9858571428571423
24;0:00:58.506126;7785.632212670159;0.9852142857142852
25;0:00:56.524672;6845.746349261315;0.984571428571428
26;0:01:01.160087;7424.438587767798;0.9839285714285708
27;0:00:49.443560;6057.878878167515;0.9832857142857137
28;0:00:57.135217;7664.961637073531;0.9826428571428565
29;0:00:49.844547;6041.051323362896;0.9819999999999993
30;0:00:56.950929;8513.933433355347;0.9813571428571422
31;0:00:54.359574;7243.5353059148065;0.980714285714285
32;0:00:56.043245;6973.87761895223;0.9800714285714278
33;0:00:50.304560;5887.244454588374;0.9794285714285706
34;0:00:55.089916;6439.823190733099;0.9787857142857135
35;0:01:00.516483;9016.595734315886;0.9781428571428563
36;0:00:56.940341;7897.94730875897;0.9774999999999991
37;0:00:56.421774;6937.089729966544;0.976857142857142
38;0:00:51.267994;5915.710308336493;0.9762142857142848
39;0:00:49.589893;5913.546117697531;0.9755714285714276
40;0:00:53.552205;6904.587257478272;0.9749285714285705
41;0:00:58.701394;7106.04702007161;0.9742857142857133
42;0:00:54.473802;7172.162570883028;0.9736428571428561
43;0:00:50.068909;7486.215316955023;0.972999999999999
44;0:00:53.899050;6088.401779006737;0.9723571428571418
45;0:00:53.209125;6428.048327737024;0.9717142857142846
46;0:00:43.606610;5808.18947214168;0.9710714285714275
47;0:00:53.025707;6689.286210501674;0.9704285714285703
48;0:00:50.990069;7962.950316033075;0.9697857142857131
49;0:00:51.523516;7435.464321714055;0.969142857142856
50;0:00:49.185732;7345.890006775229;0.9684999999999988
51;0:00:53.567990;7502.428224019255;0.9678571428571416
52;0:00:49.584565;7679.1944769716765;0.9672142857142845
53;0:00:45.863745;5525.98006189854;0.9665714285714273
54;0:00:48.471939;6747.931850569259;0.9659285714285701
55;0:00:41.904298;4780.580484019972;0.965285714285713
56;0:00:51.501766;7153.941266287102;0.9646428571428558
57;0:00:49.692015;5612.98933852549;0.9639999999999986
58;0:00:50.801635;6022.273683909287;0.9633571428571415
59;0:00:50.764414;7059.7372883050075;0.9627142857142843
60;0:00:49.836960;7318.213976481529;0.9620714285714271
61;0:00:50.703456;7897.421597974484;0.96142857142857
62;0:00:58.123347;8783.137689924017;0.9607857142857128
63;0:00:48.390872;6779.017595508418;0.9601428571428556
64;0:00:47.120384;5542.499007139002;0.9594999999999985
65;0:00:50.910065;8370.297292560288;0.9588571428571413
66;0:00:46.410238;6308.868147088389;0.9582142857142841
67;0:00:48.219062;6710.333528950071;0.957571428571427
68;0:00:54.231110;7818.779664345577;0.9569285714285698
69;0:00:49.779525;7200.249573837058;0.9562857142857126
70;0:00:48.938697;7384.099512786619;0.9556428571428555
71;0:00:47.416667;6967.867408958466;0.9549999999999983
72;0:00:44.298100;6537.976480645309;0.9543571428571411
73;0:00:46.858562;5921.596580181897;0.953714285714284
74;0:00:48.303764;6676.270720797286;0.9530714285714268
75;0:00:51.911099;7975.291814557646;0.9524285714285696
76;0:00:49.766251;6073.781773420979;0.9517857142857125
77;0:00:47.544530;7018.346993270635;0.9511428571428553
78;0:00:49.883153;7462.453701884357;0.9504999999999981
79;0:00:48.704057;7851.88652165187;0.949857142857141
80;0:00:49.431487;6733.858159778044;0.9492142857142838
81;0:00:49.653798;7093.379900291864;0.9485714285714266
82;0:00:54.201017;6707.893337070018;0.9479285714285695
83;0:00:52.033378;8615.858389768513;0.9472857142857123
84;0:00:50.613161;6400.294578334044;0.9466428571428551
85;0:00:54.482277;7706.904398777966;0.945999999999998
86;0:00:50.472190;6444.3594072752685;0.9453571428571408
87;0:00:57.116522;7980.203325658451;0.9447142857142836
88;0:00:49.145967;6352.5395241752685;0.9440714285714265
89;0:00:51.325055;7293.009677854716;0.9434285714285693
90;0:00:48.741742;7008.173751535064;0.9427857142857121
91;0:00:48.016128;7168.693304596734;0.942142857142855
92;0:00:47.585896;5949.563276597077;0.9414999999999978
93;0:00:53.663853;8063.286422775644;0.9408571428571406
94;0:00:48.015089;6171.79680091628;0.9402142857142834
95;0:00:44.438699;5223.20121079015;0.9395714285714263
96;0:00:46.336152;6081.163724735339;0.9389285714285691
97;0:00:49.133996;6409.472280534297;0.938285714285712
98;0:00:48.151210;7402.304240437662;0.9376428571428548
99;0:00:49.384180;8022.615536056888;0.9369999999999976
100;0:00:53.156134;7358.502258408473;0.9363571428571404
101;0:00:54.566414;8733.162592635414;0.9357142857142833
102;0:00:54.487484;7322.482555601481;0.9350714285714261
103;0:00:45.422925;5475.5814110332885;0.9344285714285689
104;0:00:49.947202;8011.705862950682;0.9337857142857118
105;0:00:48.093735;6511.431018828069;0.9331428571428546
106;0:00:59.364404;7909.370936377804;0.9324999999999974
107;0:00:44.802840;4821.920117355639;0.9318571428571403
108;0:00:50.808535;8875.174436529678;0.9312142857142831
109;0:00:44.759263;5767.809446156784;0.9305714285714259
110;0:00:50.755621;8383.27656693238;0.9299285714285688
111;0:00:46.418996;6249.006519200928;0.9292857142857116
112;0:00:46.700983;6888.965023595751;0.9286428571428544
113;0:00:48.600909;8199.225167973997;0.9279999999999973
114;0:00:47.200429;6415.299118312419;0.9273571428571401
115;0:00:51.383120;8336.016402409774;0.9267142857142829
116;0:01:03.101585;8117.516005043729;0.9260714285714258
117;0:01:08.600286;8467.863596168252;0.9254285714285686
118;0:00:48.187725;7590.541174098613;0.9247857142857114
119;0:00:47.776427;7591.539397979609;0.9241428571428543
120;0:00:43.836653;5658.573378118662;0.9234999999999971
121;0:00:48.762071;6856.452969475085;0.9228571428571399
122;0:00:46.699338;6226.273574555095;0.9222142857142828
123;0:00:48.215598;6313.186880663264;0.9215714285714256
124;0:00:52.036644;8631.073251232796;0.9209285714285684
125;0:00:50.229883;8054.903421465746;0.9202857142857113
126;0:00:51.832575;8603.433422973596;0.9196428571428541
127;0:00:51.479897;7634.883739416017;0.9189999999999969
128;0:00:45.694327;6143.576803123019;0.9183571428571398
129;0:00:45.649908;6291.572618072466;0.9177142857142826
130;0:00:48.927925;6444.581908224692;0.9170714285714254
